iteration,population_size,to_mate,to_mutate,fitness,time
1120,200,25,40,36.0,0.089164754
1130,200,25,40,24.0,0.07060973
1140,200,25,40,40.0,0.077678383
1150,200,25,40,24.0,0.084182472
1160,200,25,40,27.0,0.073249032
1170,200,25,40,28.0,0.078098101
1180,200,25,40,28.0,0.089554019
1190,200,25,40,41.0,0.072747771
1200,200,25,40,38.0,0.084055042
1210,200,25,40,44.0,0.098626571
1220,200,25,40,35.0,0.075617382
1230,200,25,40,29.0,0.086374883
1240,200,25,40,31.0,0.094432603
1250,200,25,40,49.0,0.077213131
1260,200,25,40,38.0,0.091940585
1270,200,25,40,41.0,0.085664607
1280,200,25,40,37.0,0.079386272
1290,200,25,40,37.0,0.089573716
1300,200,25,40,26.0,0.092865185
1310,200,25,40,35.0,0.079828593
1320,200,25,40,32.0,0.111030246
1330,200,25,40,34.0,0.095960939
1340,200,25,40,40.0,0.089679264
1350,200,25,40,37.0,0.105332196
1360,200,25,40,29.0,0.091709642
1370,200,25,40,43.0,0.089480021
1380,200,25,40,45.0,0.102102165
1390,200,25,40,31.0,0.091377843
1400,200,25,40,33.0,0.092278208
1410,200,25,40,39.0,0.100267691
1420,200,25,40,46.0,0.115470962
1430,200,25,40,44.0,0.088346044
1440,200,25,40,28.0,0.102225068
1450,200,25,40,39.0,0.093027076
1460,200,25,40,34.0,0.110667653
1470,200,25,40,48.0,0.092002791
1480,200,25,40,33.0,0.090072612
1490,200,25,40,39.0,0.110809259
1500,200,25,40,27.0,0.0988254
1510,200,25,40,55.0,0.093471011
1520,200,25,40,32.0,0.122546134
1530,200,25,40,49.0,0.102003426
1540,200,25,40,37.0,0.093797495
1550,200,25,40,40.0,0.117572279
1560,200,25,40,56.0,0.097042923
1570,200,25,40,35.0,0.094915758
1580,200,25,40,30.0,0.117631318
1590,200,25,40,27.0,0.10231586
1600,200,25,40,36.0,0.098048861
1610,200,25,40,39.0,0.126929105
1620,200,25,40,31.0,0.111398766
1630,200,25,40,34.0,0.102404621
1640,200,25,40,69.0,0.121290277
1650,200,25,40,43.0,0.106025585
1660,200,25,40,44.0,0.109177417
1670,200,25,40,39.0,0.107073431
1680,200,25,40,44.0,0.113845778
1690,200,25,40,48.0,0.112872702
1700,200,25,40,34.0,0.121334698
1710,200,25,40,38.0,0.115518592
1720,200,25,40,39.0,0.114165826
1730,200,25,40,49.0,0.115595578
1740,200,25,40,46.0,0.114928131
1750,200,25,40,42.0,0.113329293
1760,200,25,40,50.0,0.113082021
1770,200,25,40,50.0,0.120235394
1780,200,25,40,43.0,0.115324714
1790,200,25,40,62.0,0.135176714
1800,200,25,40,50.0,0.116618194
1810,200,25,40,50.0,0.120829914
1820,200,25,40,59.0,0.120066332
1830,200,25,40,39.0,0.117877894
1840,200,25,40,31.0,0.117335199
1850,200,25,40,51.0,0.126752192
1860,200,25,40,35.0,0.122205295
1870,200,25,40,57.0,0.163385724
1880,200,25,40,45.0,0.118189576
1890,200,25,40,36.0,0.12975513
1900,200,25,40,53.0,0.125107473
1910,200,25,40,37.0,0.121734287
1920,200,25,40,40.0,0.126452655
1930,200,25,40,51.0,0.134553099
1940,200,25,40,44.0,0.125234753
1950,200,25,40,45.0,0.177641199
1960,200,25,40,51.0,0.121887465
1970,200,25,40,70.0,0.133111161
1980,200,25,40,47.0,0.127151095
1990,200,25,40,40.0,0.13288667
2000,200,25,40,44.0,0.131271643
2010,200,25,40,41.0,0.131314804
2020,200,25,40,37.0,0.155484
2030,200,25,40,49.0,0.139299539
2040,200,25,40,26.0,0.136118711
2050,200,25,40,47.0,0.134610134
2060,200,25,40,55.0,0.13374845
2070,200,25,40,45.0,0.138401331
2080,200,25,40,50.0,0.132108524
2090,200,25,40,46.0,0.158150682
2100,200,25,40,47.0,0.131922841
2110,200,25,40,31.0,0.139333201
2120,200,25,40,50.0,0.134399475
2130,200,25,40,44.0,0.151186434
2140,200,25,40,48.0,0.140100952
2150,200,25,40,36.0,0.152964672
2160,200,25,40,57.0,0.181099504
2170,200,25,40,46.0,0.145440881
2180,200,25,40,50.0,0.140228004
2190,200,25,40,53.0,0.145938557
2200,200,25,40,42.0,0.134075805
2210,200,25,40,41.0,0.150226523
2220,200,25,40,50.0,0.13644673
2230,200,25,40,57.0,0.163754524
2240,200,25,40,53.0,0.137879069
2250,200,25,40,42.0,0.153457084
2260,200,25,40,43.0,0.140699748
2270,200,25,40,34.0,0.151415598
2280,200,25,40,51.0,0.147732681
2290,200,25,40,48.0,0.178688541
2300,200,25,40,36.0,0.142359486
2310,200,25,40,63.0,0.158898748
2320,200,25,40,39.0,0.143295975
2330,200,25,40,58.0,0.153083248
2340,200,25,40,53.0,0.148674536
2350,200,25,40,52.0,0.158178452
2360,200,25,40,40.0,0.181426257
2370,200,25,40,49.0,0.163096012
2380,200,25,40,52.0,0.153560928
2390,200,25,40,44.0,0.158387949
2400,200,25,40,51.0,0.146739207
2410,200,25,40,62.0,0.164745633
2420,200,25,40,50.0,0.1601881
2430,200,25,40,34.0,0.165348166
2440,200,25,40,52.0,0.160731313
2450,200,25,40,43.0,0.164736198
2460,200,25,40,52.0,0.153182153
2470,200,25,40,48.0,0.183498051
2480,200,25,40,37.0,0.164219542
2490,200,25,40,49.0,0.164370037
2500,200,25,40,50.0,0.157205055
2510,200,25,40,48.0,0.163474087
2520,200,25,40,46.0,0.154185523
2530,200,25,40,47.0,0.169373858
2540,200,25,40,55.0,0.211559007
2550,200,25,40,44.0,0.159465275
2560,200,25,40,47.0,0.174585278
2570,200,25,40,63.0,0.159881033
2580,200,25,40,55.0,0.170796069
2590,200,25,40,40.0,0.165147275
2600,200,25,40,55.0,0.203461731
2610,200,25,40,49.0,0.162943075
2620,200,25,40,47.0,0.176519321
2630,200,25,40,52.0,0.164634855
2640,200,25,40,57.0,0.178725838
2650,200,25,40,52.0,0.166432629
2660,200,25,40,52.0,0.178311056
2670,200,25,40,53.0,0.174784689
2680,200,25,40,65.0,0.176447802
2690,200,25,40,54.0,0.16598873
2700,200,25,40,42.0,0.177052817
2710,200,25,40,51.0,0.184722806
2720,200,25,40,46.0,0.177941971
2730,200,25,40,52.0,0.180872354
2740,200,25,40,36.0,0.191745569
2750,200,25,40,62.0,0.198168587
2760,200,25,40,54.0,0.182118808
2770,200,25,40,49.0,0.178393447
2780,200,25,40,57.0,0.190226189
2790,200,25,40,62.0,0.170126833
2800,200,25,40,58.0,0.182463915
2810,200,25,40,73.0,0.185964732
2820,200,25,40,52.0,0.196223715
2830,200,25,40,70.0,0.180394028
2840,200,25,40,39.0,0.195299258
2850,200,25,40,65.0,0.1759947
2860,200,25,40,53.0,0.19211237
2870,200,25,40,78.0,0.20614269
2880,200,25,40,47.0,0.183297464
2890,200,25,40,37.0,0.194247
2900,200,25,40,51.0,0.181158545
2910,200,25,40,75.0,0.195797725
2920,200,25,40,44.0,0.179883756
2930,200,25,40,58.0,0.206222838
2940,200,25,40,64.0,0.19452876
2950,200,25,40,43.0,0.193877151
2960,200,25,40,54.0,0.186246284
2970,200,25,40,48.0,0.212528457
2980,200,25,40,48.0,0.185969959
2990,200,25,40,45.0,0.207400139
3000,200,25,40,67.0,0.192658753
3010,200,25,40,53.0,0.195565383
3020,200,25,40,52.0,0.191802579
3030,200,25,40,49.0,0.221018507
3040,200,25,40,52.0,0.192976925
3050,200,25,40,53.0,0.201964111
3060,200,25,40,36.0,0.19794856
3070,200,25,40,58.0,0.214535411
3080,200,25,40,48.0,0.189722401
3090,200,25,40,68.0,0.206435126
3100,200,25,40,63.0,0.192531168
3110,200,25,40,39.0,0.203815718
3120,200,25,40,58.0,0.224345596
3130,200,25,40,46.0,0.264634613
3140,200,25,40,56.0,0.198753489
3150,200,25,40,53.0,0.205951392
3160,200,25,40,57.0,0.209744774
3170,200,25,40,49.0,0.223602724
3180,200,25,40,75.0,0.222956726
3190,200,25,40,52.0,0.218505815
3200,200,25,40,60.0,0.213918405
3210,200,25,40,52.0,0.231177736
3220,200,25,40,56.0,0.201099835
3230,200,25,40,49.0,0.233314592
3240,200,25,40,47.0,0.216986492
3250,200,25,40,63.0,0.204872695
3260,200,25,40,55.0,0.237332519
3270,200,25,40,47.0,0.207651382
3280,200,25,40,65.0,0.20888808
3290,200,25,40,59.0,0.21164544
3300,200,25,40,78.0,0.233081094
3310,200,25,40,60.0,0.217618666
3320,200,25,40,60.0,0.218208855
3330,200,25,40,63.0,0.211022529
3340,200,25,40,60.0,0.216710741
3350,200,25,40,54.0,0.243388316
3360,200,25,40,64.0,0.207426625
3370,200,25,40,58.0,0.22334199
3380,200,25,40,52.0,0.214309133
3390,200,25,40,47.0,0.214154887
3400,200,25,40,61.0,0.24816049
3410,200,25,40,61.0,0.226661385
3420,200,25,40,68.0,0.221194488
3430,200,25,40,52.0,0.220881782
3440,200,25,40,52.0,0.23477532
3450,200,25,40,60.0,0.231864688
3460,200,25,40,68.0,0.230529178
3470,200,25,40,55.0,0.216221044
3480,200,25,40,70.0,0.242424101
3490,200,25,40,64.0,0.222099281
3500,200,25,40,55.0,0.225229174
3510,200,25,40,60.0,0.221971411
3520,200,25,40,56.0,0.223683355
3530,200,25,40,57.0,0.260951654
3540,200,25,40,56.0,0.231308913
3550,200,25,40,58.0,0.222231553
3560,200,25,40,61.0,0.235525578
3570,200,25,40,50.0,0.236074127
3580,200,25,40,55.0,0.228405472
3590,200,25,40,67.0,0.228159545
3600,200,25,40,64.0,0.22756448
3610,200,25,40,55.0,0.24941493
3620,200,25,40,63.0,0.231974158
3630,200,25,40,64.0,0.234733824
3640,200,25,40,65.0,0.232068257
3650,200,25,40,66.0,0.299363576
3660,200,25,40,51.0,0.242239853
3670,200,25,40,65.0,0.25435641
3680,200,25,40,63.0,0.232010886
3690,200,25,40,63.0,0.275287993
3700,200,25,40,67.0,0.238163228
3710,200,25,40,63.0,0.240891418
3720,200,25,40,54.0,0.235230816
3730,200,25,40,79.0,0.256266863
3740,200,25,40,63.0,0.23477731
3750,200,25,40,66.0,0.241512544
3760,200,25,40,53.0,0.234719301
3770,200,25,40,59.0,0.266483464
3780,200,25,40,51.0,0.238613819
3790,200,25,40,57.0,0.247684401
3800,200,25,40,69.0,0.24321054
3810,200,25,40,49.0,0.255394439
3820,200,25,40,64.0,0.240123124
3830,200,25,40,69.0,0.253194564
3840,200,25,40,67.0,0.244068741
3850,200,25,40,61.0,0.252438809
3860,200,25,40,60.0,0.243757032
3870,200,25,40,61.0,0.266987668
3880,200,25,40,43.0,0.249154213
3890,200,25,40,58.0,0.278556118
3900,200,25,40,75.0,0.247267545
3910,200,25,40,66.0,0.250446039
3920,200,25,40,59.0,0.246735545
3930,200,25,40,46.0,0.267069521
3940,200,25,40,78.0,0.246827892
3950,200,25,40,54.0,0.255224493
3960,200,25,40,84.0,0.251474074
3970,200,25,40,85.0,0.266170896
3980,200,25,40,62.0,0.251805053
3990,200,25,40,70.0,0.273496683
4000,200,25,40,73.0,0.253568931
4010,200,25,40,52.0,0.275963974
4020,200,25,40,67.0,0.267314852
4030,200,25,40,54.0,0.257408633
4040,200,25,40,68.0,0.26268323
4050,200,25,40,65.0,0.263675432
4060,200,25,40,82.0,0.276407357
4070,200,25,40,70.0,0.265733735
4080,200,25,40,72.0,0.27501256
4090,200,25,40,45.0,0.25684096
4100,200,25,40,60.0,0.26160351
4110,200,25,40,55.0,0.258013224
4120,200,25,40,54.0,0.299460554
4130,200,25,40,81.0,0.257829161
4140,200,25,40,51.0,0.264885221
4150,200,25,40,80.0,0.262778604
4160,200,25,40,67.0,0.283398211
4170,200,25,40,68.0,0.266795769
4180,200,25,40,69.0,0.264967972
4190,200,25,40,54.0,0.291953522
4200,200,25,40,61.0,0.265150573
4210,200,25,40,47.0,0.276493025
4220,200,25,40,62.0,0.267469027
4230,200,25,40,63.0,0.286876368
4240,200,25,40,75.0,0.276577007
4250,200,25,40,60.0,0.285556806
4260,200,25,40,49.0,0.279189785
4270,200,25,40,56.0,0.268329807
4280,200,25,40,67.0,0.271004479
4290,200,25,40,66.0,0.271209935
4300,200,25,40,69.0,0.3117791
4310,200,25,40,66.0,0.269599585
4320,200,25,40,69.0,0.277467106
4330,200,25,40,53.0,0.271963456
4340,200,25,40,60.0,0.308124501
4350,200,25,40,86.0,0.279220181
4360,200,25,40,72.0,0.280435661
4370,200,25,40,59.0,0.296945853
4380,200,25,40,46.0,0.274624374
4390,200,25,40,59.0,0.389753133
4400,200,25,40,62.0,0.308020664
4410,200,25,40,89.0,0.289367521
4420,200,25,40,58.0,0.28394712
4430,200,25,40,61.0,0.275433317
4440,200,25,40,63.0,0.311525899
4450,200,25,40,68.0,0.281653245
4460,200,25,40,73.0,0.468706198
4470,200,25,40,83.0,0.369222742
4480,200,25,40,62.0,0.288315589
4490,200,25,40,59.0,0.311918225
4500,200,25,40,68.0,0.284037787
4510,200,25,40,75.0,0.296769918
4520,200,25,40,79.0,0.298643203
4530,200,25,40,60.0,0.295361725
4540,200,25,40,76.0,0.298154427
4550,200,25,40,69.0,0.288052791
4560,200,25,40,58.0,0.300968929
4570,200,25,40,60.0,0.285791247
4580,200,25,40,64.0,0.286677213
4590,200,25,40,78.0,0.285425042
4600,200,25,40,71.0,0.305417331
4610,200,25,40,77.0,0.300740723
4620,200,25,40,72.0,0.290748851
4630,200,25,40,76.0,0.362889738
4640,200,25,40,61.0,0.298090907
4650,200,25,40,77.0,0.289757853
4660,200,25,40,64.0,0.292478457
4670,200,25,40,65.0,0.290585339
4680,200,25,40,69.0,0.291101927
4690,200,25,40,68.0,0.296789768
4700,200,25,40,62.0,0.311136909
4710,200,25,40,52.0,0.294449072
4720,200,25,40,73.0,0.302356308
4730,200,25,40,80.0,0.400134191
4740,200,25,40,59.0,0.296201612
4750,200,25,40,78.0,0.296269889
4760,200,25,40,47.0,0.315836001
4770,200,25,40,58.0,0.324742878
4780,200,25,40,80.0,0.297869322
4790,200,25,40,70.0,0.344016464
4800,200,25,40,60.0,0.29802597
4810,200,25,40,65.0,0.302402215
4820,200,25,40,83.0,0.316421387
4830,200,25,40,76.0,0.300188216
4840,200,25,40,90.0,0.303181065
4850,200,25,40,65.0,0.298981173
4860,200,25,40,83.0,0.31769434
4870,200,25,40,84.0,0.30929898
4880,200,25,40,71.0,0.309654343
4890,200,25,40,74.0,0.332650732
4900,200,25,40,65.0,0.305917817
4910,200,25,40,74.0,0.303494148
4920,200,25,40,64.0,0.31796171
4930,200,25,40,56.0,0.303612563
4940,200,25,40,64.0,0.304540635
4950,200,25,40,71.0,0.344660733
4960,200,25,40,68.0,0.308446107
4970,200,25,40,66.0,0.309429118
4980,200,25,40,64.0,0.331910646
4990,200,25,40,70.0,0.308806167
0,200,50,10,9.0,2.43700003466e-06
10,200,50,10,8.0,0.000901048999992
20,200,50,10,12.0,0.00175876999998
30,200,50,10,8.0,0.002139048
40,200,50,10,8.0,0.002870583
50,200,50,10,11.0,0.00328120099999
60,200,50,10,11.0,0.00399044800002
70,200,50,10,12.0,0.00493005199996
80,200,50,10,8.0,0.00650373600001
90,200,50,10,10.0,0.00628598599997
100,200,50,10,7.0,0.006406798
110,200,50,10,14.0,0.00734550800001
120,200,50,10,13.0,0.007683069
130,200,50,10,14.0,0.00845865100001
140,200,50,10,13.0,0.00909649599998
150,200,50,10,12.0,0.00981770000004
160,200,50,10,9.0,0.010199402
170,200,50,10,10.0,0.011068426
180,200,50,10,19.0,0.012286553
190,200,50,10,17.0,0.012183442
200,200,50,10,10.0,0.012810126
210,200,50,10,12.0,0.013899815
220,200,50,10,18.0,0.014262508
230,200,50,10,9.0,0.017046511
240,200,50,10,14.0,0.020494828
250,200,50,10,11.0,0.021324492
260,200,50,10,10.0,0.019955588
270,200,50,10,11.0,0.021671479
280,200,50,10,14.0,0.020660596
290,200,50,10,12.0,0.018821399
300,200,50,10,11.0,0.019305798
310,200,50,10,16.0,0.022240246
320,200,50,10,12.0,0.020925554
330,200,50,10,19.0,0.02408444
340,200,50,10,14.0,0.028738724
350,200,50,10,13.0,0.027479404
360,200,50,10,29.0,0.028094478
370,200,50,10,13.0,0.024019496
380,200,50,10,19.0,0.026173353
390,200,50,10,15.0,0.025347122
400,200,50,10,13.0,0.033963022
410,200,50,10,21.0,0.040317792
420,200,50,10,11.0,0.033889833
430,200,50,10,15.0,0.036067149
440,200,50,10,21.0,0.028455216
450,200,50,10,15.0,0.029275629
460,200,50,10,15.0,0.031778934
470,200,50,10,14.0,0.032401876
480,200,50,10,16.0,0.036230338
490,200,50,10,16.0,0.038398061
500,200,50,10,20.0,0.042160426
510,200,50,10,15.0,0.035052439
520,200,50,10,14.0,0.033821213
530,200,50,10,12.0,0.034107056
540,200,50,10,10.0,0.041690179
550,200,50,10,18.0,0.04341407
560,200,50,10,15.0,0.044259411
570,200,50,10,8.0,0.038648378
580,200,50,10,20.0,0.038178088
590,200,50,10,28.0,0.039202376
600,200,50,10,21.0,0.048931593
610,200,50,10,17.0,0.048540563
620,200,50,10,20.0,0.04114366
630,200,50,10,17.0,0.041278321
640,200,50,10,19.0,0.04805809
650,200,50,10,16.0,0.062361505
660,200,50,10,13.0,0.052067735
670,200,50,10,15.0,0.044985315
680,200,50,10,12.0,0.044008154
690,200,50,10,15.0,0.054005985
700,200,50,10,21.0,0.052338107
710,200,50,10,16.0,0.046483363
720,200,50,10,17.0,0.048838279
730,200,50,10,16.0,0.058551779
740,200,50,10,15.0,0.060167497
750,200,50,10,16.0,0.053631375
760,200,50,10,24.0,0.052575222
770,200,50,10,13.0,0.057020623
780,200,50,10,15.0,0.065082459
790,200,50,10,16.0,0.055848987
800,200,50,10,9.0,0.052989689
810,200,50,10,19.0,0.058609172
820,200,50,10,22.0,0.060704403
830,200,50,10,18.0,0.075743407
840,200,50,10,15.0,0.056516022
850,200,50,10,26.0,0.063646891
860,200,50,10,27.0,0.070736954
870,200,50,10,19.0,0.062106293
880,200,50,10,13.0,0.059115225
890,200,50,10,17.0,0.066618331
900,200,50,10,17.0,0.066822239
910,200,50,10,18.0,0.060945827
920,200,50,10,22.0,0.060004568
930,200,50,10,20.0,0.068033915
940,200,50,10,25.0,0.070897442
950,200,50,10,24.0,0.061956012
960,200,50,10,22.0,0.064512168
970,200,50,10,20.0,0.072826833
980,200,50,10,27.0,0.076390539
990,200,50,10,15.0,0.077218747
1000,200,50,10,18.0,0.0691931649999
1010,200,50,10,22.0,0.074095367
1020,200,50,10,21.0,0.068497973
1030,200,50,10,25.0,0.06799068
1040,200,50,10,16.0,0.076552467
1050,200,50,10,31.0,0.071834736
1060,200,50,10,16.0,0.071008578
1070,200,50,10,17.0,0.078221625
1080,200,50,10,24.0,0.071549777
1090,200,50,10,23.0,0.075771834
1100,200,50,10,16.0,0.079396122
1110,200,50,10,14.0,0.072037756
1120,200,50,10,20.0,0.091163006
1130,200,50,10,17.0,0.078159724
1140,200,50,10,31.0,0.077079536
1150,200,50,10,17.0,0.078896854
1160,200,50,10,23.0,0.084688486
1170,200,50,10,14.0,0.076506522
1180,200,50,10,12.0,0.083179981
1190,200,50,10,22.0,0.08329224
1200,200,50,10,23.0,0.080491529
1210,200,50,10,18.0,0.084068738
1220,200,50,10,29.0,0.086945558
1230,200,50,10,15.0,0.081947277
1240,200,50,10,26.0,0.132755241
1250,200,50,10,30.0,0.084776262
1260,200,50,10,23.0,0.082167169
1270,200,50,10,15.0,0.093145447
1280,200,50,10,25.0,0.089658125
1290,200,50,10,15.0,0.084759508
1300,200,50,10,15.0,0.095463532
1310,200,50,10,18.0,0.088781343
1320,200,50,10,16.0,0.088678729
1330,200,50,10,26.0,0.095332989
1340,200,50,10,38.0,0.10339069
1350,200,50,10,29.0,0.09026206
1360,200,50,10,17.0,0.101484923
1370,200,50,10,23.0,0.097970479
1380,200,50,10,22.0,0.094718267
1390,200,50,10,23.0,0.107594772
1400,200,50,10,18.0,0.092253091
1410,200,50,10,17.0,0.094218616
1420,200,50,10,16.0,0.10031925
1430,200,50,10,17.0,0.095917537
1440,200,50,10,30.0,0.095738227
1450,200,50,10,20.0,0.131264209
1460,200,50,10,36.0,0.097869573
1470,200,50,10,22.0,0.09686811
1480,200,50,10,25.0,0.106082192
1490,200,50,10,30.0,0.10106005
1500,200,50,10,22.0,0.103086965
1510,200,50,10,23.0,0.106045519
1520,200,50,10,26.0,0.107310769
1530,200,50,10,24.0,0.10407334
1540,200,50,10,23.0,0.138937316
1550,200,50,10,18.0,0.104637295
1560,200,50,10,24.0,0.102753712
1570,200,50,10,25.0,0.113327141
1580,200,50,10,19.0,0.106490897
1590,200,50,10,21.0,0.105995146
1600,200,50,10,21.0,0.120115839
1610,200,50,10,20.0,0.109393999
1620,200,50,10,35.0,0.109106383
1630,200,50,10,18.0,0.107537517
1640,200,50,10,26.0,0.112037872
1650,200,50,10,30.0,0.112524127
1660,200,50,10,18.0,0.109729579
1670,200,50,10,29.0,0.112500076
1680,200,50,10,23.0,0.112837856
1690,200,50,10,23.0,0.119950929
1700,200,50,10,14.0,0.121160304
1710,200,50,10,25.0,0.118530121
1720,200,50,10,22.0,0.115379645
1730,200,50,10,19.0,0.137199772
1740,200,50,10,16.0,0.120973291
1750,200,50,10,20.0,0.116148793
1760,200,50,10,36.0,0.118878245
1770,200,50,10,26.0,0.12303777
1780,200,50,10,26.0,0.120635262
1790,200,50,10,36.0,0.143253321
1800,200,50,10,20.0,0.123763128
1810,200,50,10,30.0,0.122409941
1820,200,50,10,30.0,0.124563661
1830,200,50,10,36.0,0.126647777
1840,200,50,10,26.0,0.124002848
1850,200,50,10,24.0,0.124213175
1860,200,50,10,20.0,0.122847298
1870,200,50,10,41.0,0.128216332
1880,200,50,10,27.0,0.167791055
1890,200,50,10,19.0,0.124542142
1900,200,50,10,20.0,0.127494016
1910,200,50,10,45.0,0.126863427
1920,200,50,10,25.0,0.128939681
1930,200,50,10,36.0,0.127499994
1940,200,50,10,30.0,0.137210826
1950,200,50,10,26.0,0.141326858
1960,200,50,10,32.0,0.134010531
1970,200,50,10,31.0,0.131147947
1980,200,50,10,22.0,0.136949994
1990,200,50,10,26.0,0.132491045
2000,200,50,10,21.0,0.135522797
2010,200,50,10,32.0,0.134161059
2020,200,50,10,30.0,0.156749362
2030,200,50,10,15.0,0.134959371
2040,200,50,10,24.0,0.137912774
2050,200,50,10,32.0,0.136259883
2060,200,50,10,20.0,0.138962118
2070,200,50,10,23.0,0.137749121
2080,200,50,10,35.0,0.146276442
2090,200,50,10,14.0,0.241587962
2100,200,50,10,13.0,0.139509348
2110,200,50,10,28.0,0.151217585
2120,200,50,10,26.0,0.141587741
2130,200,50,10,21.0,0.144769337
2140,200,50,10,22.0,0.141497461
2150,200,50,10,33.0,0.191136718
2160,200,50,10,24.0,0.143181603
2170,200,50,10,33.0,0.147884741
2180,200,50,10,20.0,0.142912849
2190,200,50,10,36.0,0.152711218
2200,200,50,10,28.0,0.145225231
2210,200,50,10,20.0,0.150525315
2220,200,50,10,29.0,0.18199977
2230,200,50,10,37.0,0.163551704
2240,200,50,10,21.0,0.149627305
2250,200,50,10,23.0,0.153781268
2260,200,50,10,43.0,0.149368603
2270,200,50,10,28.0,0.155588798
2280,200,50,10,29.0,0.186275906
2290,200,50,10,23.0,0.155831123
2300,200,50,10,22.0,0.151926534
2310,200,50,10,26.0,0.157757186
2320,200,50,10,24.0,0.15498383
2330,200,50,10,33.0,0.158540397
2340,200,50,10,34.0,0.173019096
2350,200,50,10,30.0,0.161516875
2360,200,50,10,20.0,0.154408001
2370,200,50,10,22.0,0.159927267
2380,200,50,10,30.0,0.157068195
2390,200,50,10,27.0,0.163331177
2400,200,50,10,26.0,0.167868956
2410,200,50,10,20.0,0.165573407
2420,200,50,10,37.0,0.164165152
2430,200,50,10,26.0,0.166426232
2440,200,50,10,16.0,0.162919619
2450,200,50,10,19.0,0.167197924
2460,200,50,10,34.0,0.186851182
2470,200,50,10,21.0,0.170947489
2480,200,50,10,32.0,0.162684475
2490,200,50,10,23.0,0.169133135
2500,200,50,10,24.0,0.164796872
2510,200,50,10,30.0,0.171233098
2520,200,50,10,35.0,0.178093486
2530,200,50,10,34.0,0.176134119
2540,200,50,10,29.0,0.166690048
2550,200,50,10,18.0,0.174020275
2560,200,50,10,23.0,0.167739601
2570,200,50,10,34.0,0.176739635
2580,200,50,10,29.0,0.195097395
2590,200,50,10,36.0,0.176482733
2600,200,50,10,29.0,0.172278305
2610,200,50,10,33.0,0.184197531
2620,200,50,10,22.0,0.183691781
2630,200,50,10,27.0,0.21082516
2640,200,50,10,38.0,0.178352292
2650,200,50,10,21.0,0.186581002
2660,200,50,10,26.0,0.179307397
2670,200,50,10,25.0,0.182936827
2680,200,50,10,20.0,0.177022824
2690,200,50,10,24.0,0.209885886
2700,200,50,10,35.0,0.184763892
2710,200,50,10,37.0,0.186934628
2720,200,50,10,28.0,0.181983183
2730,200,50,10,27.0,0.186152894
2740,200,50,10,27.0,0.19630786
2750,200,50,10,32.0,0.18581328
2760,200,50,10,24.0,0.190991338
2770,200,50,10,25.0,0.201152299
2780,200,50,10,32.0,0.185107648
2790,200,50,10,20.0,0.213999978
2800,200,50,10,27.0,0.188063299
2810,200,50,10,22.0,0.189104351
2820,200,50,10,32.0,0.186826227
2830,200,50,10,30.0,0.193295315
2840,200,50,10,27.0,0.195145589
2850,200,50,10,29.0,0.193134625
2860,200,50,10,27.0,0.189366455
2870,200,50,10,32.0,0.195604283
2880,200,50,10,31.0,0.188475145
2890,200,50,10,30.0,0.228712752
2900,200,50,10,43.0,0.236490639
2910,200,50,10,27.0,0.192991328
2920,200,50,10,25.0,0.197223622
2930,200,50,10,24.0,0.197613493
2940,200,50,10,30.0,0.216023794
2950,200,50,10,29.0,0.1994764
2960,200,50,10,29.0,0.204623808
2970,200,50,10,35.0,0.196523998
2980,200,50,10,25.0,0.228207444
2990,200,50,10,22.0,0.209608859
3000,200,50,10,37.0,0.201852256
3010,200,50,10,29.0,0.201327783
3020,200,50,10,36.0,0.213805094
3030,200,50,10,26.0,0.197297712
3040,200,50,10,32.0,0.213382785
3050,200,50,10,34.0,0.20027087
3060,200,50,10,25.0,0.205008005
3070,200,50,10,32.0,0.202814299
3080,200,50,10,33.0,0.226080959
3090,200,50,10,36.0,0.20413035
3100,200,50,10,24.0,0.209176809
3110,200,50,10,39.0,0.205763598
3120,200,50,10,16.0,0.20954856
3130,200,50,10,34.0,0.215749461
3140,200,50,10,25.0,0.208106077
3150,200,50,10,33.0,0.210508199
3160,200,50,10,27.0,0.211355622
3170,200,50,10,32.0,0.207343641
3180,200,50,10,27.0,0.242162027
3190,200,50,10,31.0,0.215431953
3200,200,50,10,35.0,0.216299101
3210,200,50,10,36.0,0.216260859
3220,200,50,10,33.0,0.231373097
3230,200,50,10,19.0,0.215122577
3240,200,50,10,27.0,0.214827469
3250,200,50,10,26.0,0.232159717
3260,200,50,10,23.0,0.240320917
3270,200,50,10,37.0,0.230510492
3280,200,50,10,40.0,0.217123887
3290,200,50,10,40.0,0.218353335
3300,200,50,10,29.0,0.218236569
3310,200,50,10,30.0,0.233688723
3320,200,50,10,43.0,0.219972174
3330,200,50,10,30.0,0.218622087
3340,200,50,10,28.0,0.222622365
3350,200,50,10,28.0,0.228309386
3360,200,50,10,28.0,0.24117033
3370,200,50,10,33.0,0.224765923
3380,200,50,10,29.0,0.223748866
3390,200,50,10,24.0,0.224355989
3400,200,50,10,24.0,0.239451944
3410,200,50,10,24.0,0.222585814
3420,200,50,10,27.0,0.228964377
3430,200,50,10,34.0,0.224572702
3440,200,50,10,31.0,0.241487956
3450,200,50,10,24.0,0.244138602
3460,200,50,10,33.0,0.237796152
3470,200,50,10,46.0,0.229837882
3480,200,50,10,29.0,0.229253863
3490,200,50,10,26.0,0.249193667
3500,200,50,10,26.0,0.232944354
