iteration,cooling_value,fitness,time
2010,0.38,3051.36250861,0.00206389
2020,0.38,3252.33565905,0.001408502
2030,0.38,3230.53619507,0.001879887
2040,0.38,3139.99305583,0.001775699
2050,0.38,3048.72728513,0.0013704
2060,0.38,3444.02457229,0.001447842
2070,0.38,3285.6615836,0.002025992
2080,0.38,3286.80960705,0.001668391
2090,0.38,3184.68846711,0.001471007
2100,0.38,3311.26247567,0.001461357
2110,0.38,3100.15656587,0.001779269
2120,0.38,2999.88601945,0.001535174
2130,0.38,2828.83945387,0.00154217
2140,0.38,3397.27312931,0.001509933
2150,0.38,2811.34012738,0.001543064
2160,0.38,2966.287595,0.002067823
2170,0.38,3069.48105747,0.001676823
2180,0.38,3287.07303945,0.001928534
2190,0.38,2957.70327549,0.001825058
2200,0.38,2990.78720342,0.002468152
2210,0.38,2935.06591658,0.011940077
2220,0.38,2848.98957885,0.001755759
2230,0.38,2967.4539337,0.001615577
2240,0.38,3148.88658139,0.002560955
2250,0.38,2817.75339414,0.00337091
2260,0.38,3278.20990968,0.003499073
2270,0.38,3178.68104503,0.001726276
2280,0.38,3165.31980367,0.002093098
2290,0.38,3145.13568248,0.002553175
2300,0.38,2944.64461094,0.002050775
2310,0.38,3170.10254238,0.001715508
2320,0.38,3129.91795532,0.002013189
2330,0.38,3177.63820684,0.001602935
2340,0.38,2974.44331162,0.001619472
2350,0.38,3016.05773353,0.001575847
2360,0.38,3227.55878573,0.001987599
2370,0.38,2922.74663478,0.00162718
2380,0.38,2819.73848375,0.001676176
2390,0.38,3202.76622979,0.001644299
2400,0.38,3071.11705918,0.002254566
2410,0.38,3268.67588655,0.001668728
2420,0.38,3211.29566438,0.001598835
2430,0.38,2997.44321934,0.001671148
2440,0.38,3184.94857987,0.002047741
2450,0.38,2971.98258025,0.001669782
2460,0.38,3017.01087325,0.001733585
2470,0.38,3171.6834421,0.001751807
2480,0.38,3120.52455899,0.0021527
2490,0.38,2902.98617515,0.001798921
2500,0.38,3303.71105959,0.00166263
2510,0.38,3110.79560812,0.00191965
2520,0.38,3165.89589201,0.001860579
2530,0.38,3209.23885763,0.001762867
2540,0.38,3108.53652336,0.001817262
2550,0.38,2996.24646208,0.002283915
2560,0.38,3256.10295414,0.001859253
2570,0.38,3272.85862927,0.002135868
2580,0.38,3172.90857313,0.002300674
2590,0.38,3088.98760326,0.001843715
2600,0.38,3149.37081285,0.001975405
2610,0.38,2998.99976743,0.002640573
2620,0.38,3061.76893194,0.001812624
2630,0.38,3129.60015873,0.002340609
2640,0.38,3290.0203812,0.001982653
2650,0.38,3221.93756491,0.002319107
2660,0.38,3046.12245352,0.002120923
2670,0.38,3035.36135368,0.002338988
2680,0.38,3418.30096921,0.002075515
2690,0.38,3259.32352411,0.002044677
2700,0.38,3142.96862878,0.002108991
2710,0.38,3104.45276436,0.002051229
2720,0.38,3035.39972133,0.002003114
2730,0.38,2933.90573424,0.002452455
2740,0.38,3360.20542258,0.002206945
2750,0.38,3189.52524119,0.002798286
2760,0.38,3394.66408569,0.002206829
2770,0.38,3300.62604103,0.00198629
2780,0.38,3006.3039444,0.002116352
2790,0.38,3140.9185152,0.002719223
2800,0.38,3166.01094645,0.00225919
2810,0.38,3168.01220003,0.002364903
2820,0.38,2844.71903992,0.002144907
2830,0.38,3091.00978098,0.002221239
2840,0.38,3162.38004743,0.002314122
2850,0.38,3377.23068508,0.002564615
2860,0.38,3092.41185167,0.002355022
2870,0.38,3266.50161484,0.002225801
2880,0.38,3276.623701,0.003074016
2890,0.38,3117.33509788,0.002146184
2900,0.38,3241.57544604,0.002375794
2910,0.38,3320.33274617,0.002471825
2920,0.38,3182.97401909,0.002327593
2930,0.38,3180.90371267,0.002432291
2940,0.38,2923.51680246,0.002129802
2950,0.38,3227.31451842,0.002162538
2960,0.38,2898.02284636,0.003078191
2970,0.38,2958.12172574,0.002271591
2980,0.38,3182.61548962,0.002260748
2990,0.38,3152.08901476,0.002424322
3000,0.38,3177.98816032,0.002299745
3010,0.38,3073.94046169,0.002231849
3020,0.38,3070.37867026,0.002670994
3030,0.38,3017.75596771,0.002206281
3040,0.38,2975.59657394,0.002606796
3050,0.38,3088.44776686,0.002149657
3060,0.38,3207.22508917,0.00215989
3070,0.38,3410.98927191,0.002305199
3080,0.38,2883.48095712,0.002319788
3090,0.38,3197.75964787,0.002184453
3100,0.38,3294.98414593,0.002567311
3110,0.38,3205.2872597,0.002363836
3120,0.38,3017.76750544,0.002428844
3130,0.38,2916.16459936,0.002656333
3140,0.38,3029.13877827,0.002169706
3150,0.38,2702.97718235,0.002303077
3160,0.38,2972.26568165,0.002754106
3170,0.38,3003.71898591,0.002327682
3180,0.38,3194.26547161,0.00243297
3190,0.38,3156.17502353,0.002674884
3200,0.38,3253.25442576,0.003139154
3210,0.38,3114.59513568,0.00235344
3220,0.38,3156.34451532,0.00283841
3230,0.38,3485.67051846,0.003225497
3240,0.38,3198.11335706,0.003109639
3250,0.38,2891.86765905,0.002467068
3260,0.38,2958.63996798,0.00243952
3270,0.38,3288.42246573,0.002906783
3280,0.38,3047.24464643,0.002516061
3290,0.38,3061.29824145,0.003956884
3300,0.38,2990.15211396,0.003920612
3310,0.38,3378.48656476,0.003859365
3320,0.38,3003.02872239,0.003124924
3330,0.38,2745.53385244,0.002843327
3340,0.38,3097.6581613,0.002886714
3350,0.38,3466.51122602,0.002764306
3360,0.38,2900.38913764,0.002790123
3370,0.38,3286.25795464,0.002843719
3380,0.38,3194.1159438,0.002820504
3390,0.38,3065.57564974,0.00322397
3400,0.38,3411.02533747,0.002666358
3410,0.38,3085.0632647,0.002624788
3420,0.38,2982.87586374,0.003139268
3430,0.38,2860.32134188,0.003002004
3440,0.38,2980.34267595,0.004457034
3450,0.38,2631.71738562,0.002630949
3460,0.38,3283.02297279,0.003536235
3470,0.38,3136.22310214,0.002953234
3480,0.38,2939.44531969,0.003183131
3490,0.38,3234.12091114,0.002766775
3500,0.38,3280.67857057,0.0031048
3510,0.38,2936.2828174,0.002656824
3520,0.38,3059.8958201,0.00290498
3530,0.38,3134.3470504,0.003290219
3540,0.38,3091.21524528,0.003230207
3550,0.38,3102.05124323,0.003436368
3560,0.38,3179.59012159,0.003228377
3570,0.38,3152.80770091,0.004603267
3580,0.38,2924.91497066,0.002961428
3590,0.38,2987.18294294,0.00397295
3600,0.38,3257.39600721,0.00269683
3610,0.38,3318.55455935,0.004102267
3620,0.38,3109.132004,0.002675521
3630,0.38,3131.946237,0.003039315
3640,0.38,2846.40894759,0.002728995
3650,0.38,3384.32464931,0.002720635
3660,0.38,3205.40013677,0.003235736
3670,0.38,3072.14623857,0.002631762
3680,0.38,2778.3331005,0.003300738
3690,0.38,3261.82799761,0.002695514
3700,0.38,2903.92077241,0.002746725
3710,0.38,3247.38002525,0.00399313
3720,0.38,2984.89659088,0.003394376
3730,0.38,2861.28509546,0.003062909
3740,0.38,2977.70689789,0.002866496
3750,0.38,3284.76034336,0.003200878
3760,0.38,3011.78286338,0.002797831
3770,0.38,3034.6435664,0.003088016
3780,0.38,3188.25368389,0.003057949
3790,0.38,3288.31356971,0.0027368
3800,0.38,3104.14165247,0.003260885
3810,0.38,2867.62724872,0.002803326
3820,0.38,3123.41493971,0.003001832
3830,0.38,2904.07678809,0.002921103
3840,0.38,2824.71359742,0.003161784
3850,0.38,3013.32202318,0.003917537
3860,0.38,3136.85460581,0.002821882
3870,0.38,3117.74971145,0.003767303
3880,0.38,3127.16578025,0.003396405
3890,0.38,3328.80653589,0.003266743
3900,0.38,3119.85492044,0.013374217
3910,0.38,3097.09403536,0.004606627
3920,0.38,3261.03873543,0.004260693
3930,0.38,3213.97518039,0.003070483
3940,0.38,3036.86915647,0.003397932
3950,0.38,3343.40355048,0.00410053
3960,0.38,2877.80340461,0.003848582
3970,0.38,3240.7825943,0.003555453
3980,0.38,3207.90685145,0.003486669
3990,0.38,2975.89743201,0.003504602
4000,0.38,3011.16118937,0.003668166
4010,0.38,3010.57087868,0.00304082
4020,0.38,3303.37558547,0.003643811
4030,0.38,2928.12906091,0.003421122
4040,0.38,3140.21075074,0.003810009
4050,0.38,3193.99437589,0.003713779
4060,0.38,3254.29351277,0.004293386
4070,0.38,3111.54418667,0.003577984
4080,0.38,2880.78145911,0.003080852
4090,0.38,3019.26539105,0.003636683
4100,0.38,3194.89926925,0.003014889
4110,0.38,3321.61111101,0.003295559
4120,0.38,2699.10876882,0.003240624
4130,0.38,3042.13128556,0.003046451
4140,0.38,3049.70467048,0.003826953
4150,0.38,2953.74008511,0.003060983
4160,0.38,3259.39331802,0.003450858
4170,0.38,3086.43411743,0.003062851
4180,0.38,3179.60159597,0.00362572
4190,0.38,3242.05001615,0.003204128
4200,0.38,3336.84127195,0.004362879
4210,0.38,2901.02237019,0.003228645
4220,0.38,3132.49259741,0.003579819
4230,0.38,3233.03730045,0.003591182
4240,0.38,3209.07853303,0.003585852
4250,0.38,3120.3983165,0.003331678
4260,0.38,3117.76248799,0.003709784
4270,0.38,3069.72178923,0.003169128
4280,0.38,2923.13420572,0.00349854
4290,0.38,3177.90351761,0.003198382
4300,0.38,3103.32144302,0.003329394
4310,0.38,3147.57581181,0.003545072
4320,0.38,2979.22303799,0.003833794
4330,0.38,3145.74189931,0.003663514
4340,0.38,2801.73648979,0.003608501
4350,0.38,3225.78185362,0.004358673
4360,0.38,3431.58246719,0.004002876
4370,0.38,2907.57586896,0.003327069
4380,0.38,3136.09010409,0.003740444
4390,0.38,3392.64958322,0.003251527
4400,0.38,3179.99791647,0.003777005
4410,0.38,3317.97975174,0.00369643
4420,0.38,3367.09331957,0.003763646
4430,0.38,3477.55711417,0.003292341
4440,0.38,2964.75422371,0.004069319
4450,0.38,3194.78308454,0.003704025
4460,0.38,2946.09435449,0.003338117
4470,0.38,2808.50349055,0.003801503
4480,0.38,3127.81868718,0.004167616
4490,0.38,3087.0364258,0.003546486
4500,0.38,3152.44841744,0.003824488
4510,0.38,3322.8372197,0.003437959
4520,0.38,3365.32433123,0.003782937
4530,0.38,2929.70902042,0.003866184
4540,0.38,2816.2625805,0.004105983
4550,0.38,2851.67869859,0.004343365
4560,0.38,2656.36476664,0.003913228
4570,0.38,2954.33678453,0.003555628
4580,0.38,3114.98225339,0.003404691
4590,0.38,3025.10360674,0.003549533
4600,0.38,3160.45742756,0.003584456
4610,0.38,3169.23151391,0.003560094
4620,0.38,3170.86827128,0.003484301
4630,0.38,3165.1272638,0.003586488
4640,0.38,3262.4100508,0.003438827
4650,0.38,3049.99424426,0.003487322
4660,0.38,3222.06531094,0.003556142
4670,0.38,3154.97945556,0.003683815
4680,0.38,2919.34638263,0.013054808
4690,0.38,2845.26290044,0.004436492
4700,0.38,3241.71287805,0.004532575
4710,0.38,2977.57377667,0.006171523
4720,0.38,3101.57637984,0.004477812
4730,0.38,3018.64105448,0.005115597
4740,0.38,2936.87048559,0.004010416
4750,0.38,3187.80392575,0.003756664
4760,0.38,3028.42126924,0.003850389
4770,0.38,3202.19667914,0.004284605
4780,0.38,2805.25033566,0.003832612
4790,0.38,3130.92621779,0.004152927
4800,0.38,2908.86207148,0.004091473
4810,0.38,2998.06981797,0.003881157
4820,0.38,2884.13811818,0.004234203
4830,0.38,3259.29101746,0.00486842
4840,0.38,3199.45333482,0.004278405
4850,0.38,2938.50627301,0.004568826
4860,0.38,3107.65114629,0.003938107
4870,0.38,3187.92006112,0.00401951
4880,0.38,3058.83781679,0.00431385
4890,0.38,3048.53883737,0.004059943
4900,0.38,3027.18767754,0.004531203
4910,0.38,2892.85152962,0.003951362
4920,0.38,3152.72071286,0.004435409
4930,0.38,2942.90370821,0.005097073
4940,0.38,2902.72940677,0.004059014
4950,0.38,3162.81091372,0.004179959
4960,0.38,3002.41618427,0.003812614
4970,0.38,3348.05613189,0.004426323
4980,0.38,3457.3796898,0.005155313
4990,0.38,3203.06397826,0.003905238
0,0.76,2443.57662543,3.56600000018e-06
10,0.76,1929.85567698,4.05499999978e-06
20,0.76,2048.80975975,5.63499999995e-06
30,0.76,2225.07686173,1.04670000001e-05
40,0.76,3110.59392167,2.62719999999e-05
50,0.76,2949.62971752,1.91200000002e-05
60,0.76,2819.62173424,1.89170000002e-05
70,0.76,3159.80052707,1.8351e-05
80,0.76,2987.62855495,1.90369999999e-05
90,0.76,3099.30717538,3.59050000003e-05
100,0.76,3152.66122292,5.17209999997e-05
110,0.76,2784.07244611,0.000338618
120,0.76,3105.03955139,5.87249999997e-05
130,0.76,3258.20054739,4.4806e-05
140,0.76,3313.24179186,8.89660000003e-05
150,0.76,3271.15299604,5.97260000004e-05
160,0.76,2816.35259394,7.45539999998e-05
170,0.76,3145.12260704,0.000114085
180,0.76,3220.34941847,6.46559999997e-05
190,0.76,3202.09623747,6.90309999998e-05
200,0.76,3052.51216727,9.78750000002e-05
210,0.76,3206.61898093,8.59069999999e-05
220,0.76,3229.60764918,8.21480000002e-05
230,0.76,3123.84773975,9.53580000003e-05
240,0.76,3254.03143203,7.36159999999e-05
250,0.76,3184.37042482,8.15369999998e-05
260,0.76,2864.6877849,0.000115873
270,0.76,2990.95423807,0.000130756
280,0.76,2760.06093147,9.1743e-05
290,0.76,2931.2606421,0.000112001
300,0.76,3144.67930553,0.000161931
310,0.76,2707.29099326,0.000168087
320,0.76,3359.72640145,9.96929999997e-05
330,0.76,2951.18705189,0.000137577
340,0.76,3070.05455939,0.000137223
350,0.76,3400.68117484,0.000119072
360,0.76,3476.12839905,0.000126223
370,0.76,3116.63246689,0.00011503
380,0.76,3059.74330294,0.000128446
390,0.76,3185.94345745,0.00012555
400,0.76,2943.56972414,0.000153698
410,0.76,3151.28515948,0.000166738
420,0.76,2779.14794396,0.0001745
430,0.76,3022.82095871,0.000160273
440,0.76,3529.6922831,0.000234638
450,0.76,3418.50194373,0.000151348
460,0.76,3116.11478008,0.000149364
470,0.76,3104.13276399,0.000301113
480,0.76,2889.18326379,0.000209025
490,0.76,3046.52807467,0.000160372
500,0.76,3355.09951809,0.000249647
510,0.76,3272.52482288,0.000223042
520,0.76,2466.33115521,0.000235644
530,0.76,3050.59681331,0.000171888
540,0.76,3348.43038648,0.000183673
550,0.76,3089.26754664,0.000183489
560,0.76,2815.76226958,0.00022529
570,0.76,3181.14066959,0.000183648
580,0.76,3126.79150827,0.000207922
590,0.76,3212.56940425,0.000192196
600,0.76,2948.02125506,0.000205854
610,0.76,2950.93382506,0.000199448
620,0.76,3191.31946097,0.000221665
630,0.76,3392.13630946,0.000221788
640,0.76,3220.88527725,0.00032158
650,0.76,3307.40539287,0.000389567
660,0.76,3309.83378899,0.000242246
670,0.76,3167.76842278,0.00023103
680,0.76,2948.72894983,0.00021864
690,0.76,2953.1791011,0.000224529
700,0.76,3106.64334928,0.00023733
710,0.76,3307.59889591,0.000234152
720,0.76,3312.06154851,0.000241287
730,0.76,3272.42630847,0.000236167
740,0.76,3178.3796133,0.000257249
750,0.76,3014.2587825,0.000247662
760,0.76,3225.83934143,0.00025296
770,0.76,3072.79231402,0.000290673
780,0.76,3109.13098967,0.000375988
790,0.76,3277.08596674,0.000264416
800,0.76,2887.85728337,0.000273223
810,0.76,2928.17730169,0.000307979
820,0.76,3289.07479688,0.000493837
830,0.76,2893.75473681,0.000284821
840,0.76,3264.03857201,0.000288396
850,0.76,3149.03724671,0.000288189
860,0.76,3105.64709551,0.000296467
870,0.76,3041.09393197,0.000285041
880,0.76,2990.05532964,0.000291432
890,0.76,3101.68187614,0.000299749
900,0.76,3214.56214211,0.000297138
910,0.76,3117.13290824,0.000350795
920,0.76,3118.7730109,0.000339434
930,0.76,3025.75555122,0.000306199
940,0.76,3225.57908963,0.000320674
950,0.76,3036.83765673,0.000412111
960,0.76,3167.19538484,0.000339704
970,0.76,3344.53608556,0.000390406
980,0.76,3321.80859724,0.000327343
990,0.76,3168.38011317,0.000329898
1000,0.76,3480.61345207,0.00032573
1010,0.76,3267.54563406,0.000329551
1020,0.76,3219.28649316,0.000339174
1030,0.76,3385.33310627,0.000351062
1040,0.76,2992.11737669,0.000345829
1050,0.76,3067.4810112,0.000364162
1060,0.76,3082.10164873,0.000426088
1070,0.76,2871.06227179,0.00034964
1080,0.76,3117.68340886,0.000398896
1090,0.76,3176.54613714,0.00038219
1100,0.76,3310.60129335,0.00045435
1110,0.76,3298.14138761,0.000369408
1120,0.76,3279.60059835,0.000370793
1130,0.76,3056.55402946,0.000385459
1140,0.76,3277.8465907,0.000386888
1150,0.76,3101.11772187,0.000375468
1160,0.76,3341.03437535,0.00038111
1170,0.76,2900.99799961,0.000384047
1180,0.76,3212.03400346,0.000387107
1190,0.76,2851.14989015,0.000402316
1200,0.76,3152.39394554,0.000412732
1210,0.76,3137.55366789,0.000434809
1220,0.76,3419.25396613,0.000621188
1230,0.76,3244.47121056,0.000542572
1240,0.76,3058.40759393,0.000412631
1250,0.76,3002.3359126,0.0004215
1260,0.76,3080.94273932,0.000476662
1270,0.76,2988.31055261,0.000407961
1280,0.76,3242.68639776,0.000422607
1290,0.76,3011.35196097,0.000449176
1300,0.76,3327.54336392,0.00053503
1310,0.76,3109.35826576,0.00043189
1320,0.76,3246.75988747,0.00047306
1330,0.76,3052.55884778,0.000532416
1340,0.76,3093.79738246,0.000444449
1350,0.76,3242.59382254,0.000465311
1360,0.76,3144.02403897,0.000982301
1370,0.76,3063.0562152,0.00085038
1380,0.76,3150.34806538,0.000915777
1390,0.76,2942.90137515,0.00095913
1400,0.76,3180.23714552,0.001070625
1410,0.76,2954.67287138,0.000689509
1420,0.76,3162.83527082,0.000513672
1430,0.76,3108.459426,0.000522119
1440,0.76,3203.28388812,0.000498828
1450,0.76,2970.46343803,0.00046922
1460,0.76,2836.51528545,0.000635483
1470,0.76,3220.88816945,0.000535986
1480,0.76,2825.98880255,0.000605148
1490,0.76,3333.2517124,0.000485981
1500,0.76,2890.43745245,0.000524171
1510,0.76,2800.59752828,0.000535144
1520,0.76,3218.83784361,0.000589852
1530,0.76,3083.37180205,0.000516767
1540,0.76,3026.54889523,0.000520148
1550,0.76,3157.51884725,0.000567155
1560,0.76,3273.70901213,0.000523899
1570,0.76,3008.86900338,0.000643358
1580,0.76,3294.10410373,0.000846353
1590,0.76,3031.00755057,0.000541484
1600,0.76,3249.99629541,0.000624339
1610,0.76,3019.80222079,0.000674229
1620,0.76,3052.26539166,0.000617499
1630,0.76,3009.69371599,0.000893872
1640,0.76,3438.5965494,0.000594948
1650,0.76,2924.13725213,0.000565078
1660,0.76,3061.47285893,0.000564625
1670,0.76,2941.50158725,0.000660085
1680,0.76,3039.28442144,0.000638609
1690,0.76,3227.83724616,0.000615069
1700,0.76,2817.25591544,0.000724024
1710,0.76,3288.06216124,0.000922979
1720,0.76,3201.40222292,0.000632184
1730,0.76,2960.46229894,0.000628353
1740,0.76,3285.72253195,0.000554058
1750,0.76,3344.99829415,0.000590353
1760,0.76,3247.50355968,0.000605301
1770,0.76,3157.73324404,0.000710361
1780,0.76,3136.97085341,0.001069928
1790,0.76,3017.81833095,0.000775887
1800,0.76,2976.87112313,0.000857393
1810,0.76,3102.89246085,0.000770094
1820,0.76,3173.74117991,0.000859786
1830,0.76,3064.96860899,0.000974306
1840,0.76,3160.48788489,0.001183573
1850,0.76,3391.16395966,0.000758608
1860,0.76,3198.96580981,0.000628302
1870,0.76,3176.09779993,0.000632162
1880,0.76,3251.54487112,0.000650079
1890,0.76,3213.50885749,0.000820915
1900,0.76,3203.88595761,0.000949936
1910,0.76,2964.6968723,0.001059882
1920,0.76,2806.99309964,0.000758905
1930,0.76,2954.14497098,0.001078069
1940,0.76,3143.45115091,0.000696245
1950,0.76,3140.02226954,0.000826257
1960,0.76,3263.13546358,0.000979348
1970,0.76,3077.38930923,0.000968173
1980,0.76,2991.64580043,0.000844449
1990,0.76,3094.53205335,0.000693339
2000,0.76,3100.74637421,0.001812393
2010,0.76,3153.92250911,0.000747372
2020,0.76,3192.8973516,0.000696383
2030,0.76,3152.39944468,0.000850258
2040,0.76,3248.06275366,0.000884431
2050,0.76,2846.48548997,0.001380092
2060,0.76,2975.90669266,0.001047898
2070,0.76,3198.22985548,0.000898564
2080,0.76,2926.22696465,0.000746648
2090,0.76,3040.54957578,0.000728457
2100,0.76,3053.16703139,0.00092707
2110,0.76,3102.27589524,0.00095616
2120,0.76,3212.83417186,0.000832808
2130,0.76,3195.935316,0.00084423
2140,0.76,2841.15705298,0.000899805
2150,0.76,2966.23797458,0.001553138
2160,0.76,3289.32763725,0.000945433
2170,0.76,3182.52536965,0.000939457
2180,0.76,2724.09221796,0.000949756
2190,0.76,3024.25262396,0.001019021
2200,0.76,3091.3486265,0.001210715
2210,0.76,3236.62355342,0.001049672
2220,0.76,3250.32926266,0.002739224
2230,0.76,2916.71864183,0.000901339
2240,0.76,3086.0767061,0.000889875
2250,0.76,3028.60852392,0.000929253
2260,0.76,3019.92101922,0.001619062
2270,0.76,3340.07245798,0.001185478
2280,0.76,3095.36610988,0.00093763
2290,0.76,3139.28134711,0.00085332
2300,0.76,2961.00043178,0.000901256
2310,0.76,3338.67067214,0.001704306
2320,0.76,3172.98959902,0.00121981
2330,0.76,2558.51403283,0.000957121
2340,0.76,3027.7667684,0.000890188
2350,0.76,3122.28640406,0.000953416
2360,0.76,2799.3371745,0.001981154
2370,0.76,2901.85935203,0.000944766
2380,0.76,3122.95230499,0.001011306
2390,0.76,3063.15077573,0.000949567
2400,0.76,3092.49927991,0.001121561
2410,0.76,3276.9956122,0.001053032
2420,0.76,3147.95837818,0.000989623
2430,0.76,3391.30801781,0.000978053
2440,0.76,3358.12956862,0.001050662
2450,0.76,3228.13535513,0.000878708
2460,0.76,3138.91613341,0.001929953
2470,0.76,3211.21115248,0.001538016
2480,0.76,3024.25291313,0.001598014
2490,0.76,2867.72647821,0.001388548
2500,0.76,3416.984717,0.002442453
2510,0.76,2910.48381623,0.00126754
2520,0.76,3150.98370573,0.001291842
2530,0.76,3018.77739332,0.001515098
2540,0.76,3448.23702308,0.002254528
2550,0.76,3150.59828365,0.001580062
2560,0.76,3146.43493428,0.001544765
2570,0.76,3177.66945706,0.001706181
2580,0.76,2966.49226048,0.002439297
2590,0.76,3442.79953277,0.001543526
2600,0.76,3046.95385221,0.001487552
2610,0.76,3149.78535697,0.003198306
2620,0.76,3246.02386713,0.001563142
2630,0.76,3158.50980636,0.001592732
2640,0.76,3256.00743406,0.001767402
2650,0.76,2953.95679151,0.002202216
2660,0.76,3193.08073923,0.001627456
2670,0.76,3239.93649784,0.002598236
2680,0.76,3245.4020553,0.002264668
2690,0.76,3031.82463187,0.001868329
2700,0.76,3138.73656398,0.002341777
2710,0.76,3036.39008546,0.001557146
2720,0.76,3292.85898364,0.001343517
2730,0.76,3191.4909458,0.001238992
2740,0.76,3145.11140291,0.001294952
2750,0.76,3207.32998435,0.002921304
2760,0.76,2724.25663102,0.002379396
2770,0.76,3188.34127292,0.002359383
2780,0.76,2959.77018347,0.001585073
2790,0.76,3031.80924269,0.001758386
2800,0.76,2904.72916668,0.001957358
2810,0.76,3056.71581942,0.003202736
2820,0.76,3310.65116304,0.002426504
2830,0.76,3419.46986385,0.002402964
2840,0.76,3063.72576678,0.001577019
2850,0.76,3390.28347378,0.002425514
2860,0.76,3011.03346182,0.003332736
2870,0.76,2983.37197544,0.001874844
2880,0.76,3078.91001449,0.004026983
2890,0.76,3001.03778359,0.002584251
2900,0.76,3324.93780356,0.001778091
2910,0.76,3286.16037019,0.003121754
2920,0.76,3075.71816575,0.002465188
2930,0.76,3098.27696965,0.001728754
2940,0.76,3224.36452669,0.001831005
2950,0.76,3226.64588619,0.002069549
2960,0.76,3301.18662516,0.002723852
2970,0.76,2825.33463859,0.002639195
2980,0.76,3228.0493773,0.001970218
2990,0.76,3214.85053983,0.002731141
3000,0.76,3219.97108488,0.002899848
3010,0.76,3354.087501,0.002434671
3020,0.76,2798.08124032,0.003573364
3030,0.76,3133.20638058,0.003817429
3040,0.76,3203.07958413,0.002080447
3050,0.76,2791.81365946,0.002735749
3060,0.76,3113.58892075,0.002413018
3070,0.76,3106.27579382,0.002260963
3080,0.76,3236.67198726,0.00208601
3090,0.76,3022.5203922,0.002072891
3100,0.76,3177.90604215,0.00177289
3110,0.76,3400.49924882,0.003140801
3120,0.76,3151.66755132,0.002500195
3130,0.76,3091.3131018,0.001895138
3140,0.76,3091.11080409,0.002159483
3150,0.76,2543.87274623,0.002743668
3160,0.76,3086.17323641,0.002229769
3170,0.76,3345.72666188,0.002485508
3180,0.76,2896.39710287,0.00201369
3190,0.76,3074.13263139,0.001847278
3200,0.76,3110.92675773,0.001852401
3210,0.76,3080.24218435,0.002023414
3220,0.76,2972.68414108,0.002025948
3230,0.76,3159.50170991,0.001975673
3240,0.76,3319.89054779,0.001847197
3250,0.76,3160.46940423,0.001956875
3260,0.76,3289.04075657,0.00238138
3270,0.76,3453.73448508,0.002416348
3280,0.76,2984.66811375,0.002017478
3290,0.76,3055.64498019,0.001949107
3300,0.76,3018.17146215,0.001998418
3310,0.76,3245.40072927,0.001998872
3320,0.76,3042.0638673,0.002010547
3330,0.76,3143.54822663,0.002008718
3340,0.76,3139.48645712,0.00220562
3350,0.76,3098.4646245,0.002195444
3360,0.76,3418.187061,0.002016705
3370,0.76,3296.17284724,0.002084551
3380,0.76,3085.73513591,0.002080265
3390,0.76,3260.21077998,0.002122376
3400,0.76,3128.92979769,0.002059089
3410,0.76,2928.23892558,0.002022279
3420,0.76,3495.67497894,0.003265699
3430,0.76,3210.71272675,0.004439867
3440,0.76,3215.62408921,0.002734041
3450,0.76,3375.65159304,0.002254307
3460,0.76,3005.08417405,0.003148443
3470,0.76,3365.05275438,0.002921203
3480,0.76,2964.54492702,0.013387714
3490,0.76,3202.77141983,0.001595771
3500,0.76,2827.37329066,0.001669013
3510,0.76,3037.73489411,0.002069014
3520,0.76,3173.95257238,0.001861372
3530,0.76,3136.378802,0.002153101
3540,0.76,3178.02044473,0.001849225
3550,0.76,2968.02401384,0.002112568
3560,0.76,3112.61682404,0.002209263
3570,0.76,3587.94952148,0.001846793
3580,0.76,3208.68963199,0.001885654
3590,0.76,3305.43600516,0.00189389
3600,0.76,3387.07597645,0.002207869
3610,0.76,3322.9407858,0.001983727
3620,0.76,3231.47706258,0.001699068
3630,0.76,2941.64249845,0.00189628
3640,0.76,3010.96493726,0.002096492
3650,0.76,3143.99819271,0.002161192
3660,0.76,2724.11420886,0.002715649
3670,0.76,3055.96241866,0.001831996
3680,0.76,3057.67759325,0.001726193
3690,0.76,3155.27264545,0.001962959
3700,0.76,3343.16328534,0.00236695
3710,0.76,3195.78250364,0.002007918
3720,0.76,2990.24971015,0.002233009
3730,0.76,3270.47106641,0.001770887
3740,0.76,3144.02019124,0.001995834
3750,0.76,3352.85352387,0.001970651
3760,0.76,3195.14924786,0.002243094
3770,0.76,3244.36306955,0.002808085
3780,0.76,3162.6189583,0.002291192
3790,0.76,3078.85171369,0.001817903
3800,0.76,3467.04524001,0.001824258
3810,0.76,3203.45464448,0.002225933
3820,0.76,3285.11931358,0.001832816
3830,0.76,3160.63090316,0.001967557
3840,0.76,3011.51765769,0.002296225
3850,0.76,3173.37701776,0.001872883
3860,0.76,2881.92296107,0.001855308
3870,0.76,2969.09052681,0.001889844
3880,0.76,2779.11998974,0.001898897
3890,0.76,3369.60911359,0.002070584
3900,0.76,3095.47008008,0.00211721
3910,0.76,3221.3989496,0.001995134
3920,0.76,3215.37781039,0.001922446
3930,0.76,3087.79744507,0.002006382
3940,0.76,3030.66767904,0.002015909
3950,0.76,3292.08831293,0.00196431
3960,0.76,3040.14893873,0.001967335
3970,0.76,3131.42355483,0.001951192
3980,0.76,3142.9905771,0.002072963
3990,0.76,3106.5104009,0.002059066
