iteration,population_size,to_mate,to_mutate,fitness,time
4630,20,4,0,44.0,0.021289913
4640,20,4,0,48.0,0.019914916
4650,20,4,0,40.0,0.025175512
4660,20,4,0,40.0,0.021829387
4670,20,4,0,49.0,0.017597018
4680,20,4,0,47.0,0.016181238
4690,20,4,0,41.0,0.019223317
4700,20,4,0,42.0,0.017506879
4710,20,4,0,48.0,0.022212787
4720,20,4,0,47.0,0.029582217
4730,20,4,0,50.0,0.02311016
4740,20,4,0,41.0,0.026427268
4750,20,4,0,42.0,0.022539411
4760,20,4,0,45.0,0.014441596
4770,20,4,0,51.0,0.013990509
4780,20,4,0,52.0,0.015289822
4790,20,4,0,42.0,0.016387282
4800,20,4,0,39.0,0.020448291
4810,20,4,0,48.0,0.020529771
4820,20,4,0,40.0,0.019908705
4830,20,4,0,44.0,0.02276481
4840,20,4,0,49.0,0.021413456
4850,20,4,0,54.0,0.018853846
4860,20,4,0,49.0,0.015552817
4870,20,4,0,46.0,0.015429148
4880,20,4,0,52.0,0.015033255
4890,20,4,0,56.0,0.014693235
4900,20,4,0,51.0,0.01632727
4910,20,4,0,42.0,0.015459178
4920,20,4,0,41.0,0.031495294
4930,20,4,0,50.0,0.033768814
4940,20,4,0,44.0,0.032341875
4950,20,4,0,42.0,0.025965915
4960,20,4,0,43.0,0.023714338
4970,20,4,0,50.0,0.014916682
4980,20,4,0,48.0,0.015601489
4990,20,4,0,41.0,0.01586555
0,20,4,2,47.0,2.59800000002e-06
10,20,4,2,49.0,0.000206370999999
20,20,4,2,47.0,0.000713635
30,20,4,2,52.0,0.000432429
40,20,4,2,46.0,0.000433943000001
50,20,4,2,57.0,0.000441489
60,20,4,2,44.0,0.00025817
70,20,4,2,44.0,0.000342498
80,20,4,2,51.0,0.000324269
90,20,4,2,48.0,0.000385716
100,20,4,2,47.0,0.000427196
110,20,4,2,51.0,0.000628024000001
120,20,4,2,51.0,0.000666078
130,20,4,2,42.0,0.000529043999999
140,20,4,2,50.0,0.000563061000001
150,20,4,2,46.0,0.00059428
160,20,4,2,40.0,0.000879954
