iteration,population_size,to_mate,to_mutate,fitness,time
4570,200,120,2,4078.51103331,0.429300081
4580,200,120,2,4101.32969123,0.433601533
4590,200,120,2,4214.96250772,0.398331118
4600,200,120,2,3966.36422385,0.400587556
4610,200,120,2,4170.57652316,0.393438369
4620,200,120,2,4006.13459517,0.413342802
4630,200,120,2,4048.52068911,0.413506385
4640,200,120,2,4194.77513198,0.408068289
4650,200,120,2,4072.12700808,0.41798476
4660,200,120,2,4147.0691785,0.401162454
4670,200,120,2,3972.38587022,0.401942069
4680,200,120,2,4115.56729117,0.399383968
4690,200,120,2,4133.41034246,0.418918237
4700,200,120,2,4069.59529209,0.451745421
4710,200,120,2,4053.58861227,0.416375339
4720,200,120,2,4142.56900955,0.44282104
4730,200,120,2,3890.00556341,0.41528277
4740,200,120,2,4162.30274777,0.42023783
4750,200,120,2,4082.14390162,0.42304045
4760,200,120,2,4076.14590436,0.411942353
4770,200,120,2,4154.86691262,0.419250915
4780,200,120,2,4106.29116163,0.409619658
4790,200,120,2,4180.55121269,0.41541391
4800,200,120,2,4032.52704721,0.416332237
4810,200,120,2,4005.51164478,0.414900742
4820,200,120,2,4113.19323159,0.424700322
4830,200,120,2,4063.22905447,0.421032876
4840,200,120,2,4142.73904773,0.430573965
4850,200,120,2,4181.07349609,0.41545875
4860,200,120,2,4142.62784103,0.419440072
4870,200,120,2,4108.93077718,0.424136939
4880,200,120,2,4142.64244707,0.422172584
4890,200,120,2,4177.39750477,0.429194281
4900,200,120,2,4107.31449604,0.426862181
4910,200,120,2,4052.20998646,0.440079189
4920,200,120,2,4138.26168547,0.43594838
4930,200,120,2,4015.03468271,0.447798588
4940,200,120,2,4078.73633129,0.44168974
4950,200,120,2,4019.45304993,0.438384425
4960,200,120,2,4131.81174254,0.444110732
4970,200,120,2,4093.19114168,0.436561984
4980,200,120,2,4039.77164779,0.440545484
4990,200,120,2,4139.65304105,0.429365003
0,200,120,4,3335.1331215,0.000380638000024
10,200,120,4,3270.21646355,0.00134959900004
20,200,120,4,3249.3962653,0.002116624
30,200,120,4,3659.00169542,0.00293554199993
40,200,120,4,3775.04977212,0.00376968600006
50,200,120,4,3863.46595906,0.00458549500001
60,200,120,4,3852.47828108,0.00517139100009
70,200,120,4,3780.79158016,0.00588450800001
80,200,120,4,3862.18879998,0.006866049
90,200,120,4,3826.99815721,0.00749265999991
100,200,120,4,3810.30237744,0.00879428899998
110,200,120,4,3977.20295298,0.00909671900001
120,200,120,4,3982.21709997,0.010088468
130,200,120,4,3878.03573167,0.010920353
140,200,120,4,4005.68488117,0.012852837
150,200,120,4,3854.14155999,0.0136091529999
160,200,120,4,4069.29737148,0.013483577
170,200,120,4,3984.00018614,0.016435474
180,200,120,4,4042.58009975,0.015931995
190,200,120,4,3853.89247296,0.0159494650001
200,200,120,4,4155.72262664,0.016865904
210,200,120,4,3968.03106984,0.021038987
220,200,120,4,4000.91569199,0.021531661
230,200,120,4,3967.3500374,0.022245977
240,200,120,4,4010.18593912,0.026870691
250,200,120,4,4018.59236287,0.025379163
260,200,120,4,4083.62629471,0.0236726190001
270,200,120,4,4067.60357558,0.022856987
280,200,120,4,4016.43692939,0.0254270529999
290,200,120,4,4019.35231959,0.02791383
300,200,120,4,3963.08150529,0.034180616
310,200,120,4,4095.9021915,0.0327481730001
320,200,120,4,4217.92662968,0.0324610920001
330,200,120,4,4066.19008221,0.032569263
340,200,120,4,4046.05467436,0.030100629
350,200,120,4,3974.51442879,0.0319972130001
360,200,120,4,4143.22570882,0.0368181299999
370,200,120,4,4010.28082635,0.04052489
380,200,120,4,4201.39534575,0.040337951
390,200,120,4,4000.55484891,0.033928447
400,200,120,4,3927.22242281,0.037564124
410,200,120,4,4125.69058928,0.0387367540001
420,200,120,4,4116.01848582,0.0423423
430,200,120,4,4147.59137421,0.042473355
440,200,120,4,4148.73187363,0.037972031
450,200,120,4,3946.03560987,0.0402672759999
460,200,120,4,4024.48360655,0.0397499329999
470,200,120,4,4007.11817268,0.0452202819999
480,200,120,4,4029.49992004,0.055992418
490,200,120,4,4205.20075485,0.0465355739999
500,200,120,4,4002.29135776,0.042686441
510,200,120,4,4049.12777559,0.051131727
520,200,120,4,4137.11374591,0.052036014
530,200,120,4,4051.9299586,0.052814165
540,200,120,4,4073.99788038,0.046373216
550,200,120,4,4048.87016625,0.0467545710001
560,200,120,4,3863.41092139,0.0556693709999
570,200,120,4,4004.94123344,0.0573556639999
580,200,120,4,4034.24018319,0.050609782
590,200,120,4,3941.87568064,0.050499833
600,200,120,4,4066.9111836,0.054459048
610,200,120,4,4125.63128636,0.0611535830001
620,200,120,4,4099.99839299,0.0556541890001
630,200,120,4,4018.65727174,0.0566062700001
640,200,120,4,4080.29545159,0.057284568
650,200,120,4,3917.12625233,0.0629820449999
660,200,120,4,4047.10147815,0.06138968
670,200,120,4,3993.91612576,0.058632046
680,200,120,4,3902.49190063,0.061825505
690,200,120,4,4218.0486016,0.082317493
700,200,120,4,4177.14975462,0.066628244
710,200,120,4,3996.51669376,0.066167411
720,200,120,4,3899.31928006,0.067472533
730,200,120,4,4174.47772652,0.0639616129999
740,200,120,4,4000.88706083,0.0649483030001
750,200,120,4,4044.5765135,0.0724475659999
760,200,120,4,4023.94438157,0.0739621389999
770,200,120,4,3966.06930473,0.064904789
780,200,120,4,4117.4694407,0.068239826
790,200,120,4,4105.38710071,0.072830009
800,200,120,4,3942.96097848,0.071105627
810,200,120,4,4093.53951387,0.070672502
820,200,120,4,4039.51224176,0.083873674
830,200,120,4,4091.76200309,0.071660139
840,200,120,4,4009.54673925,0.076406821
850,200,120,4,4057.2273216,0.0796376760001
860,200,120,4,4037.11115498,0.0728385809999
870,200,120,4,4156.67154258,0.077372693
880,200,120,4,3899.29215607,0.0786694879999
890,200,120,4,4081.91648594,0.075513701
900,200,120,4,4076.72073066,0.080287508
910,200,120,4,4110.63283811,0.082502448
920,200,120,4,4137.82174527,0.080337641
930,200,120,4,4102.3727754,0.084003009
940,200,120,4,3834.02778364,0.0838712110001
950,200,120,4,4105.77777703,0.080307952
960,200,120,4,3898.26058607,0.088617783
970,200,120,4,3991.24834881,0.090774398
980,200,120,4,4038.49088207,0.083721719
990,200,120,4,4180.36778317,0.0907358080001
1000,200,120,4,4173.01850125,0.086846587
1010,200,120,4,3855.13295063,0.0890651340001
1020,200,120,4,4083.79865938,0.092949575
1030,200,120,4,4014.63668502,0.0895763340001
1040,200,120,4,4109.67834416,0.089660285
1050,200,120,4,4091.97219025,0.104532089
1060,200,120,4,4121.83747421,0.116270156
1070,200,120,4,4117.61667623,0.099824396
1080,200,120,4,4031.20899877,0.09803187
1090,200,120,4,4124.30539564,0.104159386
1100,200,120,4,4071.28409315,0.107398707
1110,200,120,4,4102.14631795,0.0977401489999
1120,200,120,4,3991.59332152,0.096960952
1130,200,120,4,4229.59427302,0.105889076
1140,200,120,4,4107.6339088,0.119546862
1150,200,120,4,4076.69572183,0.117911991
1160,200,120,4,4011.67529815,0.104636999
1170,200,120,4,4163.69941487,0.105290196
1180,200,120,4,4046.81628364,0.102329435
1190,200,120,4,4175.26294037,0.103260427
1200,200,120,4,4183.90289746,0.106480193
1210,200,120,4,4101.12374027,0.106643697
1220,200,120,4,4038.78581761,0.10714075
1230,200,120,4,4147.65766343,0.1110115
1240,200,120,4,4166.20658003,0.106366852
1250,200,120,4,4147.52779881,0.109120207
1260,200,120,4,4163.95983931,0.119993985
1270,200,120,4,3976.45945151,0.109911047
1280,200,120,4,4030.39038665,0.108457786
1290,200,120,4,4091.85234641,0.11239373
1300,200,120,4,4213.9559231,0.112268298
1310,200,120,4,3905.69236487,0.111021355
1320,200,120,4,4070.18902784,0.115613639
1330,200,120,4,3977.56388301,0.117747239
1340,200,120,4,4013.69627656,0.116258008
1350,200,120,4,4002.5937739,0.122096409
1360,200,120,4,4061.48970303,0.115969328
1370,200,120,4,4016.39914502,0.121180055
1380,200,120,4,3955.27875317,0.119268646
1390,200,120,4,4190.41122552,0.118550209
1400,200,120,4,4077.45871977,0.118897911
1410,200,120,4,3966.6246987,0.122402249
1420,200,120,4,4251.15411455,0.122823168
1430,200,120,4,4189.55073104,0.127429407
1440,200,120,4,4126.96374317,0.123675926
1450,200,120,4,4169.2784204,0.122731628
1460,200,120,4,4161.21976632,0.126554961
1470,200,120,4,4135.94665532,0.127316199
1480,200,120,4,4095.86393855,0.125584223
1490,200,120,4,4074.15181,0.128694037
1500,200,120,4,4156.39815226,0.1301185
1510,200,120,4,4064.87700324,0.134066315
1520,200,120,4,4060.15752018,0.127247212
1530,200,120,4,4146.48149103,0.133503688
1540,200,120,4,4038.59665558,0.137135601
1550,200,120,4,4222.22384707,0.14050153
1560,200,120,4,4207.80352178,0.139483834
1570,200,120,4,4160.32161927,0.136633659
1580,200,120,4,4048.53036933,0.137344619
1590,200,120,4,4136.3804005,0.139710989
1600,200,120,4,4177.37689417,0.13579321
1610,200,120,4,4078.35643861,0.143413832
1620,200,120,4,4131.6989664,0.139467958
1630,200,120,4,4027.47631195,0.14803027
1640,200,120,4,4169.97799261,0.140563253
1650,200,120,4,4017.73297688,0.150272444
1660,200,120,4,4185.96560517,0.140746085
1670,200,120,4,4043.7095142,0.154259693
1680,200,120,4,4118.97132412,0.148373557
1690,200,120,4,3951.18762711,0.145818552
1700,200,120,4,4074.22234352,0.148192377
1710,200,120,4,4196.61989951,0.148916426
1720,200,120,4,4052.640595,0.150173359
1730,200,120,4,4170.57445791,0.149861491
1740,200,120,4,4188.78528321,0.146245991
1750,200,120,4,4048.16345961,0.152464044
1760,200,120,4,4135.24705826,0.147407509
1770,200,120,4,4193.08767761,0.15364514
1780,200,120,4,4159.85876403,0.154742842
1790,200,120,4,4186.63397194,0.156647261
1800,200,120,4,4067.32373741,0.152504603
1810,200,120,4,4144.84084277,0.157986324
1820,200,120,4,4178.94381339,0.152623746
1830,200,120,4,4038.21896966,0.159532721
1840,200,120,4,4151.10448821,0.156695129
1850,200,120,4,3980.93750022,0.164605831
1860,200,120,4,4165.52108138,0.164422496
1870,200,120,4,4085.8808386,0.16875057
1880,200,120,4,4044.84790408,0.160712479
1890,200,120,4,4007.80128926,0.164950215
1900,200,120,4,4189.34818543,0.161354806
1910,200,120,4,4293.40854068,0.170581635
1920,200,120,4,4153.16373645,0.170621992
1930,200,120,4,4119.24728331,0.168099501
1940,200,120,4,4172.50949676,0.163818731
1950,200,120,4,4085.31288876,0.172618228
1960,200,120,4,4139.57708786,0.166562638
1970,200,120,4,4202.56164506,0.178632579
1980,200,120,4,4019.62431527,0.168012225
1990,200,120,4,4018.06776434,0.175874887
2000,200,120,4,4134.11045999,0.169067308
2010,200,120,4,4061.58967143,0.176975077
2020,200,120,4,4042.79229513,0.17866075
2030,200,120,4,4173.16852244,0.177408918
2040,200,120,4,4033.77184017,0.173074325
2050,200,120,4,4236.53424698,0.180635403
2060,200,120,4,4147.87292225,0.189940439
2070,200,120,4,4017.26889783,0.178671113
2080,200,120,4,4097.90515751,0.177704503
2090,200,120,4,4183.82530477,0.181156483
2100,200,120,4,4033.10244006,0.179636369
2110,200,120,4,4042.6564878,0.183976758
2120,200,120,4,4156.44421248,0.181004378
2130,200,120,4,4160.80572427,0.191950612
2140,200,120,4,4221.4173081,0.193291224
2150,200,120,4,4211.09471235,0.192841485
2160,200,120,4,4176.019002,0.191945551
2170,200,120,4,4078.45839716,0.194052465
2180,200,120,4,4023.90496144,0.203259644
2190,200,120,4,4016.60353495,0.191091321
2200,200,120,4,4206.39644365,0.191130514
2210,200,120,4,4048.39487127,0.189413571
2220,200,120,4,4144.90506897,0.191706314
2230,200,120,4,4158.43789678,0.187784553
2240,200,120,4,4113.28747303,0.209189405
2250,200,120,4,4166.37310005,0.19090338
2260,200,120,4,4269.28519953,0.198715698
2270,200,120,4,4241.42883382,0.197467196
2280,200,120,4,4019.48828155,0.201605966
2290,200,120,4,4025.29380482,0.211706127
2300,200,120,4,4149.80348337,0.193009188
2310,200,120,4,4134.62136779,0.19977881
2320,200,120,4,4101.50583454,0.195776382
2330,200,120,4,3994.20738839,0.204977171
2340,200,120,4,3985.97672714,0.206727586
2350,200,120,4,4241.5722497,0.201972535
2360,200,120,4,4104.93034757,0.207933951
2370,200,120,4,4148.95830804,0.204798036
2380,200,120,4,4171.23067235,0.213205721
2390,200,120,4,4284.39961736,0.203181771
2400,200,120,4,4169.73272045,0.212574543
2410,200,120,4,4133.10961887,0.215891095
2420,200,120,4,4190.85436619,0.203942234
2430,200,120,4,4070.29405806,0.209998289
2440,200,120,4,4172.00540217,0.210286281
2450,200,120,4,4155.76389831,0.206751828
2460,200,120,4,4130.11937259,0.211128088
2470,200,120,4,4088.89923763,0.213029895
2480,200,120,4,4163.9642823,0.215917718
2490,200,120,4,4239.98979819,0.210641887
2500,200,120,4,4227.07435432,0.214745075
2510,200,120,4,4184.41767877,0.216071244
2520,200,120,4,4164.63635868,0.231023737
2530,200,120,4,4164.17919656,0.221480199
2540,200,120,4,4079.06165297,0.217338221
2550,200,120,4,4168.90248687,0.219075417
2560,200,120,4,4171.78939135,0.221939357
2570,200,120,4,4095.05209462,0.239357704
2580,200,120,4,4128.33218071,0.221628001
2590,200,120,4,4153.31801246,0.223983502
2600,200,120,4,4120.71421519,0.22178024
2610,200,120,4,3970.16319318,0.223621805
2620,200,120,4,4007.79535637,0.231837202
2630,200,120,4,4153.2051056,0.235037787
2640,200,120,4,4165.69054807,0.237863537
2650,200,120,4,3996.05049736,0.23302897
2660,200,120,4,4143.33200442,0.234897565
2670,200,120,4,4132.73440942,0.227759518
2680,200,120,4,4073.35878783,0.230460007
2690,200,120,4,4094.38384777,0.231559986
2700,200,120,4,4116.73907787,0.236163646
2710,200,120,4,4156.45669785,0.233129473
2720,200,120,4,4140.16951772,0.232712258
2730,200,120,4,4292.46281118,0.242129071
2740,200,120,4,4206.88295187,0.235806058
2750,200,120,4,4131.13638558,0.232018288
2760,200,120,4,4095.70667019,0.234609091
2770,200,120,4,4197.42531013,0.238889018
2780,200,120,4,4198.08942047,0.246469289
2790,200,120,4,4152.39014406,0.243712771
2800,200,120,4,4227.34158137,0.239517521
2810,200,120,4,4086.9169326,0.242432406
2820,200,120,4,3972.26416567,0.237945029
2830,200,120,4,4230.06364618,0.248017372
2840,200,120,4,4013.98777804,0.255439824
2850,200,120,4,4076.45963589,0.254621417
2860,200,120,4,4046.84303321,0.249770313
2870,200,120,4,4054.26683743,0.248361693
2880,200,120,4,3928.56843486,0.243789428
2890,200,120,4,4148.78614286,0.251898171
2900,200,120,4,4103.27671642,0.244249349
2910,200,120,4,4143.01598713,0.259470899
2920,200,120,4,3996.74274087,0.245203045
2930,200,120,4,4092.98155818,0.250737561
2940,200,120,4,4217.27501658,0.256767673
2950,200,120,4,4120.23258044,0.258682481
2960,200,120,4,4158.87269132,0.251215121
2970,200,120,4,4177.32258417,0.257702424
2980,200,120,4,4165.00083424,0.267406079
2990,200,120,4,4072.5269764,0.261487032
3000,200,120,4,4121.08892211,0.258420309
3010,200,120,4,4033.0318433,0.259941752
3020,200,120,4,4099.88641037,0.261785626
3030,200,120,4,4011.83459569,0.267457735
3040,200,120,4,3944.15848708,0.272395005
3050,200,120,4,4115.39163712,0.264369547
3060,200,120,4,4158.99068472,0.281115996
3070,200,120,4,4141.31382814,0.264629732
3080,200,120,4,4093.17348118,0.267336709
3090,200,120,4,4028.48367513,0.263621696
3100,200,120,4,4063.56815987,0.268579098
3110,200,120,4,4220.8392533,0.261016981
3120,200,120,4,3966.18741413,0.272023842
3130,200,120,4,4202.7840733,0.276642743
3140,200,120,4,4252.04083587,0.279941471
3150,200,120,4,4175.27893099,0.286972356
3160,200,120,4,4275.34963511,0.275689904
3170,200,120,4,4198.17037469,0.27532373
3180,200,120,4,4187.78377358,0.272822636
3190,200,120,4,4073.56790015,0.278549236
3200,200,120,4,3944.46529997,0.270841307
3210,200,120,4,4215.57394333,0.277540363
3220,200,120,4,4201.20548603,0.28376723
3230,200,120,4,4078.16358025,0.285338379
3240,200,120,4,4202.93225575,0.293803719
3250,200,120,4,3968.86169388,0.27724829
3260,200,120,4,4110.23136181,0.278279567
3270,200,120,4,4053.07292866,0.279350445
3280,200,120,4,3957.61328404,0.292852382
3290,200,120,4,4206.02353565,0.283485873
3300,200,120,4,4310.34080228,0.287307596
3310,200,120,4,4147.93458678,0.287027829
3320,200,120,4,4166.96285919,0.281725023
3330,200,120,4,4125.71648002,0.284840772
3340,200,120,4,4089.98589244,0.281845262
3350,200,120,4,4019.61947588,0.290194827
3360,200,120,4,4093.33142733,0.28733762
3370,200,120,4,4076.01088866,0.28683418
3380,200,120,4,4261.00278828,0.293173932
3390,200,120,4,4036.8194752,0.295676913
3400,200,120,4,4109.0750212,0.298969118
3410,200,120,4,4085.88726147,0.300659224
3420,200,120,4,4213.82708269,0.292364739
3430,200,120,4,4294.25048323,0.291508908
3440,200,120,4,4197.39991255,0.291765156
3450,200,120,4,4097.45318984,0.297828878
3460,200,120,4,4137.52613467,0.294713042
3470,200,120,4,4102.03276697,0.323143196
3480,200,120,4,4193.86381501,0.300495263
3490,200,120,4,4198.14860768,0.299284527
3500,200,120,4,4228.66979764,0.331284341
3510,200,120,4,4157.61131929,0.312521302
3520,200,120,4,4242.47768349,0.302867795
3530,200,120,4,4147.46967379,0.305315453
3540,200,120,4,4093.19326455,0.38960021
3550,200,120,4,4157.27645951,0.376120878
3560,200,120,4,4136.76476785,0.365048492
3570,200,120,4,4107.66010647,0.367247641
3580,200,120,4,4122.59141675,0.344180453
3590,200,120,4,4110.79360142,0.320050578
3600,200,120,4,4090.72951203,0.357436053
3610,200,120,4,4130.10105253,0.315016209
3620,200,120,4,4221.96557702,0.32136996
3630,200,120,4,4173.92505309,0.317335706
3640,200,120,4,4122.48347507,0.31253388
3650,200,120,4,4118.98410785,0.327037068
3660,200,120,4,4042.87383623,0.335658122
3670,200,120,4,4184.85721089,0.319092149
3680,200,120,4,4099.46268493,0.329979271
3690,200,120,4,4148.0615552,0.330109539
3700,200,120,4,4072.70670675,0.327819802
3710,200,120,4,4167.8752296,0.322586773
3720,200,120,4,4216.8853251,0.321523998
3730,200,120,4,4107.674093,0.318010121
3740,200,120,4,4050.16406234,0.322282132
3750,200,120,4,4081.45136236,0.327273592
3760,200,120,4,4131.76716784,0.349801609
3770,200,120,4,4158.64424926,0.357466089
3780,200,120,4,4160.7777332,0.386763084
3790,200,120,4,4115.90355142,0.363366135
3800,200,120,4,4172.56267721,0.335171673
3810,200,120,4,4159.16613455,0.328355345
3820,200,120,4,4191.0106767,0.324678733
3830,200,120,4,4202.3739249,0.332778338
3840,200,120,4,4012.71320381,0.331663184
3850,200,120,4,4086.32082358,0.348768788
3860,200,120,4,4207.29000791,0.380384755
3870,200,120,4,4229.14566533,0.382311839
3880,200,120,4,4127.9794279,0.401517215
3890,200,120,4,4223.01182384,0.614317899
3900,200,120,4,4014.06137276,0.3437871
3910,200,120,4,4157.80758486,0.354960204
3920,200,120,4,4101.19827877,0.356778594
3930,200,120,4,4121.47382232,0.353308896
3940,200,120,4,4203.66618998,0.404970735
3950,200,120,4,4167.46415568,0.353524861
3960,200,120,4,4083.78215126,0.357458044
3970,200,120,4,4193.0648183,0.343948677
3980,200,120,4,4103.78619269,0.339300893
3990,200,120,4,4115.95158639,0.347342599
4000,200,120,4,4216.74028507,0.345724605
4010,200,120,4,4179.97876927,0.340398704
4020,200,120,4,4110.40575796,0.352077316
4030,200,120,4,4219.14123669,0.347323095
4040,200,120,4,4246.66521279,0.345724718
4050,200,120,4,4170.36403194,0.347996467
4060,200,120,4,4174.22591335,0.350046495
4070,200,120,4,4213.41786145,0.347859005
4080,200,120,4,4181.19296237,0.374214851
4090,200,120,4,4123.07679576,0.368037694
4100,200,120,4,4191.41726629,0.348588364
4110,200,120,4,4088.34984789,0.351791827
4120,200,120,4,4105.14601932,0.350594759
4130,200,120,4,4137.72329586,0.354749711
4140,200,120,4,4040.22025206,0.358965209
4150,200,120,4,4168.50815346,0.359041307
4160,200,120,4,4137.93411377,0.357191852
4170,200,120,4,4001.06064116,0.356705227
4180,200,120,4,4145.42474333,0.352924
4190,200,120,4,4236.44963949,0.363990052
4200,200,120,4,4253.61336456,0.361200497
4210,200,120,4,4248.46638846,0.358068757
4220,200,120,4,4111.59160409,0.371486827
4230,200,120,4,4052.65936174,0.370803693
4240,200,120,4,4049.61521727,0.364105513
4250,200,120,4,4156.84570902,0.373359626
4260,200,120,4,4130.8287214,0.361965701
4270,200,120,4,4053.50178323,0.369740448
4280,200,120,4,4156.03043428,0.399831874
4290,200,120,4,4142.20461409,0.368296677
4300,200,120,4,4166.94308077,0.375950417
4310,200,120,4,4136.84361795,0.367004702
4320,200,120,4,4136.46660192,0.37141589
4330,200,120,4,4122.27022105,0.390133991
4340,200,120,4,4141.24504805,0.370481795
4350,200,120,4,4029.32115987,0.372020488
4360,200,120,4,4202.98426163,0.37777702
4370,200,120,4,4212.37951243,0.381529852
4380,200,120,4,4081.33726768,0.384066009
4390,200,120,4,4084.66423641,0.38610349
4400,200,120,4,4181.77800498,0.375037459
4410,200,120,4,4117.47194046,0.379275002
4420,200,120,4,4096.19192965,0.376120003
4430,200,120,4,4216.59123085,0.381287156
4440,200,120,4,4175.77457051,0.383021861
4450,200,120,4,4100.20790412,0.380552572
4460,200,120,4,4136.03665988,0.385031551
4470,200,120,4,4103.62010752,0.381362863
4480,200,120,4,4146.7404041,0.38420354
4490,200,120,4,4147.35903199,0.385234224
4500,200,120,4,4138.75330223,0.381294894
4510,200,120,4,4120.78102043,0.409957227
4520,200,120,4,4047.88706528,0.391901271
4530,200,120,4,4190.59234766,0.417499473
4540,200,120,4,4242.07924284,0.389158473
4550,200,120,4,4156.39500907,0.396576147
4560,200,120,4,4131.10864509,0.403996883
4570,200,120,4,4183.93347932,0.413338375
4580,200,120,4,4109.50097955,0.400850235
4590,200,120,4,4220.7650479,0.393126816
4600,200,120,4,4160.93990852,0.387913618
4610,200,120,4,4059.89888496,0.408165939
4620,200,120,4,4143.34886363,0.395824576
4630,200,120,4,4179.32173216,0.396487491
4640,200,120,4,4148.27679182,0.4147984
4650,200,120,4,4174.5712985,0.418582552
4660,200,120,4,3926.47670243,0.41000187
4670,200,120,4,4127.24134548,0.40415086
4680,200,120,4,4200.77774819,0.404866786
4690,200,120,4,4136.36585817,0.414817825
4700,200,120,4,4221.13112549,0.401696382
4710,200,120,4,4197.57109441,0.413934925
4720,200,120,4,4126.23575011,0.407108139
4730,200,120,4,4177.76732822,0.406119638
4740,200,120,4,4148.98828436,0.410965651
4750,200,120,4,4066.39411355,0.406787281
4760,200,120,4,4177.4356536,0.410095815
4770,200,120,4,4089.59964624,0.420506425
4780,200,120,4,4234.06696317,0.413010314
4790,200,120,4,4278.27523882,0.407126837
4800,200,120,4,4142.11885055,0.410129349
4810,200,120,4,4057.59125233,0.415950234
4820,200,120,4,4134.81374714,0.409330933
4830,200,120,4,4209.39850496,0.43438669
4840,200,120,4,4239.54317439,0.41460312
4850,200,120,4,4176.22648054,0.411933181
4860,200,120,4,4106.17271916,0.422979745
4870,200,120,4,4162.71004808,0.447484013
4880,200,120,4,4183.70656614,0.489065159
4890,200,120,4,4189.67488733,0.4535883
4900,200,120,4,4176.83553011,0.454104922
4910,200,120,4,4041.1007647,0.446304557
4920,200,120,4,4210.01739096,0.453866071
4930,200,120,4,4038.97290152,0.458534075
4940,200,120,4,4240.53926617,0.495744293
4950,200,120,4,4201.43941773,0.561261145
4960,200,120,4,4225.39003219,0.508669966
4970,200,120,4,4218.15750367,0.490472521
4980,200,120,4,4216.90017784,0.572195019
4990,200,120,4,4266.53952794,0.58825803
0,200,120,6,2950.80470312,2.51300002674e-06
10,200,120,6,3562.08138447,0.00102462699999
20,200,120,6,3639.01597241,0.00172645599991
30,200,120,6,3513.24504761,0.00305744000002
40,200,120,6,3778.22236571,0.003402639
50,200,120,6,3604.80881558,0.00419169700001
60,200,120,6,3773.25886896,0.00549122900009
70,200,120,6,3778.86564761,0.00670213300009
80,200,120,6,3867.67944119,0.010115656
90,200,120,6,3893.95007467,0.00987533800003
100,200,120,6,3925.02066453,0.008667565
110,200,120,6,3873.79600655,0.00918066400004
120,200,120,6,4042.98186678,0.010472444
130,200,120,6,3958.19449955,0.0111386570001
140,200,120,6,4000.57507462,0.011822735
150,200,120,6,3927.23489022,0.0132929709999
160,200,120,6,3871.04807337,0.016812392
170,200,120,6,4087.60991688,0.01713438
180,200,120,6,4017.01853775,0.019399957
190,200,120,6,4020.85335197,0.0160943430001
200,200,120,6,3941.68352699,0.018206172
210,200,120,6,4127.74003258,0.034926745
220,200,120,6,4042.11811159,0.042021302
230,200,120,6,3997.22123491,0.053568045
240,200,120,6,4087.0564868,0.0412183689999
250,200,120,6,3961.38282738,0.023242899
260,200,120,6,4019.04823984,0.027827194
270,200,120,6,4056.20976238,0.0320557489999
280,200,120,6,4017.86306387,0.0240497029999
290,200,120,6,4051.03800151,0.0267934789999
300,200,120,6,3955.33197922,0.029995923
310,200,120,6,3967.52207524,0.030032821
320,200,120,6,3885.81469769,0.0275993710001
330,200,120,6,3945.39761013,0.0312870180001
340,200,120,6,4108.26782826,0.055289883
350,200,120,6,4061.37870686,0.0794274899999
360,200,120,6,4136.37003801,0.108066013
370,200,120,6,4066.92339388,0.047377293
380,200,120,6,3931.89074144,0.0351156739999
390,200,120,6,4054.85215837,0.0403288990001
400,200,120,6,4027.71429035,0.038090666
410,200,120,6,3926.65069629,0.035195458
420,200,120,6,3918.18501763,0.039490042
430,200,120,6,3984.63977529,0.042109686
440,200,120,6,4088.73797399,0.039864242
450,200,120,6,3997.68321362,0.039427594
460,200,120,6,4015.05260745,0.038973289
470,200,120,6,4202.00598798,0.039535541
480,200,120,6,4029.44135024,0.056808067
490,200,120,6,3976.08437589,0.046431955
500,200,120,6,4097.38902819,0.049938495
510,200,120,6,4104.52342251,0.04437603
520,200,120,6,4145.54556691,0.055006374
530,200,120,6,4100.86586649,0.066633938
540,200,120,6,3981.0720777,0.055874452
550,200,120,6,4200.21971655,0.060299085
560,200,120,6,4129.08881853,0.06195946
570,200,120,6,3905.27655753,0.088026409
580,200,120,6,3962.6952422,0.054474369
590,200,120,6,4113.46760784,0.072473446
600,200,120,6,3978.23394568,0.0675296229999
610,200,120,6,4091.81397432,0.0555296819999
620,200,120,6,4177.24003431,0.06123204
630,200,120,6,4159.59610484,0.073737487
640,200,120,6,4009.71430091,0.063721607
650,200,120,6,4040.83597943,0.05656279
660,200,120,6,4061.35646508,0.056396877
670,200,120,6,3966.86714084,0.060406307
680,200,120,6,4028.96367374,0.064638752
690,200,120,6,4125.19714208,0.064852694
700,200,120,6,4127.41592755,0.065965806
710,200,120,6,4077.28831346,0.072772172
720,200,120,6,4076.60826048,0.077000277
730,200,120,6,4071.97828433,0.100586428
740,200,120,6,4133.67652653,0.165285828
750,200,120,6,4061.00806464,0.09616021
760,200,120,6,4085.55166367,0.086256209
770,200,120,6,4125.24449805,0.078223933
780,200,120,6,4140.93724261,0.0727817410001
790,200,120,6,4212.43907833,0.0763370459999
800,200,120,6,4055.98876986,0.074419284
810,200,120,6,4129.59726904,0.0856171089999
820,200,120,6,3961.09494616,0.074270255
830,200,120,6,4114.56669802,0.0998904620001
840,200,120,6,3961.1123431,0.0835082169999
850,200,120,6,4067.27175488,0.0787206909999
860,200,120,6,4030.95489467,0.08656981
870,200,120,6,4060.14161561,0.08054793
880,200,120,6,4105.53249622,0.080919517
890,200,120,6,4037.05065441,0.080016976
900,200,120,6,4187.10930552,0.0825194829999
910,200,120,6,4072.1924032,0.08019842
920,200,120,6,4190.19982984,0.093046105
930,200,120,6,4177.39910336,0.089312254
